Row Range,File Name,File Path,Whitespace Ratio,Statement Words,Tabs,Underscores,Empty Lines,Mean Line Length,Mean Comment Length,1,2,3,4,5,6,7,8,9,10,11,Written
80-119,RunnablePoolUpdateHandlerExample.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/40authors\andengineexamples\andengineexamples\RunnablePoolUpdateHandlerExample.java,0.0528169014084507,0.0011737089201877935,0.03345070422535211,0.002347417840375587,0.00528169014084507,0.02442781690140845,0.04460093896713615,0.325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
120-159,RunnablePoolUpdateHandlerExample.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/40authors\andengineexamples\andengineexamples\RunnablePoolUpdateHandlerExample.java,0.034306569343065696,0.00072992700729927,0.040145985401459854,0.0,0.006569343065693431,0.02428832116788321,0.9985401459854014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
160-199,RunnablePoolUpdateHandlerExample.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/40authors\andengineexamples\andengineexamples\RunnablePoolUpdateHandlerExample.java,0.02875399361022364,0.0,0.04153354632587859,0.0,0.003194888178913738,0.08800464711007842,0.9904153354632588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0-39,Score.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/40authors\andengineexamples\andengineexamples\Score.java,0.04913793103448276,0.0008620689655172414,0.019827586206896553,0.0,0.006896551724137931,0.02415948275862069,0.4698275862068966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
40-79,Score.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/40authors\andengineexamples\andengineexamples\Score.java,0.0430622009569378,0.0,0.03349282296650718,0.0,0.004784688995215311,0.10685805422647528,0.7703349282296651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0-39,ScreenCaptureExample.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/40authors\andengineexamples\andengineexamples\ScreenCaptureExample.java,0.041561712846347604,0.006297229219143577,0.0031486146095717885,0.0012594458438287153,0.0025188916876574307,0.024386020151133503,0.11272040302267003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
40-79,ScreenCaptureExample.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/40authors\andengineexamples\andengineexamples\ScreenCaptureExample.java,0.04889589905362776,0.0007886435331230284,0.026813880126182965,0.00473186119873817,0.008675078864353312,0.024231072555205048,0.998422712933754,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
80-119,ScreenCaptureExample.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/40authors\andengineexamples\andengineexamples\ScreenCaptureExample.java,0.07411835026897788,0.004781829049611476,0.049013747758517634,0.001195457262402869,0.0041841004184100415,0.024417214584578604,0.02829248854353457,0.35000000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
120-159,ScreenCaptureExample.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/40authors\andengineexamples\andengineexamples\ScreenCaptureExample.java,0.06016355140186916,0.002336448598130841,0.10689252336448599,0.0017523364485981308,0.002336448598130841,0.02443049065420561,0.0,0.27499999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
160-199,ScreenCaptureExample.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/40authors\andengineexamples\andengineexamples\ScreenCaptureExample.java,0.030303030303030304,0.0,0.02727272727272727,0.0,0.006060606060606061,0.07412587412587412,0.9151515151515152,0.15384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0-39,SetPaddleIDServerMessage.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/40authors\andengineexamples\andengineexamples\SetPaddleIDServerMessage.java,0.04770017035775128,0.0,0.014480408858603067,0.0,0.008517887563884156,0.024169505962521296,0.32836456558773425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
40-79,SetPaddleIDServerMessage.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/40authors\andengineexamples\andengineexamples\SetPaddleIDServerMessage.java,0.04238921001926782,0.0009633911368015414,0.029865125240847785,0.0038535645472061657,0.005780346820809248,0.02847670860251615,0.9990366088631984,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0-39,Snake.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/40authors\andengineexamples\andengineexamples\Snake.java,0.054196959682749506,0.0,0.010575016523463317,0.0,0.005287508261731659,0.024355584930601457,0.34765366820885657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
40-79,Snake.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/40authors\andengineexamples\andengineexamples\Snake.java,0.043401240035429584,0.001771479185119575,0.04162976085031001,0.0,0.0070859167404783,0.024136403897254206,0.7856510186005314,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
80-119,Snake.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/40authors\andengineexamples\andengineexamples\Snake.java,0.08527755430410297,0.004827031375703942,0.06757843925985518,0.0,0.003218020917135961,0.02421560740144811,0.056918744971842315,0.19999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
120-159,Snake.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/40authors\andengineexamples\andengineexamples\Snake.java,0.037037037037037035,0.0,0.018518518518518517,0.0,0.0,0.19506172839506175,0.9938271604938271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0-39,SnakeHead.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/40authors\andengineexamples\andengineexamples\SnakeHead.java,0.04965986394557823,0.0006802721088435374,0.014285714285714285,0.0020408163265306124,0.005442176870748299,0.02433673469387755,0.4034013605442177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
40-79,SnakeHead.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/40authors\andengineexamples\andengineexamples\SnakeHead.java,0.03204047217537943,0.0016863406408094434,0.09443507588532883,0.0,0.003372681281618887,0.03684005707614477,0.9983136593591906,0.038461538461538464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0-39,SnakeSuicideException.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/40authors\andengineexamples\andengineexamples\SnakeSuicideException.java,0.04666666666666667,0.0007407407407407407,0.016296296296296295,0.0,0.005925925925925926,0.024277777777777777,0.46111111111111114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
40-79,SnakeSuicideException.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/40authors\andengineexamples\andengineexamples\SnakeSuicideException.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0-39,SnakeTailPart.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/40authors\andengineexamples\andengineexamples\SnakeTailPart.java,0.050975456261799876,0.0006293266205160479,0.0144745122718691,0.0012586532410320957,0.005034612964128383,0.024386406544996853,0.43077407174323473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
40-79,SnakeTailPart.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/40authors\andengineexamples\andengineexamples\SnakeTailPart.java,0.029605263157894735,0.0,0.019736842105263157,0.0,0.003289473684210526,0.09703947368421052,0.993421052631579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0-39,SoundExample.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/40authors\andengineexamples\andengineexamples\SoundExample.java,0.04095112285336856,0.0,0.0033025099075297227,0.001321003963011889,0.0033025099075297227,0.024356010568031702,0.11591809775429326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
40-79,SoundExample.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/40authors\andengineexamples\andengineexamples\SoundExample.java,0.04331210191082802,0.0006369426751592356,0.022929936305732482,0.003821656050955414,0.0070063694267515925,0.024378980891719745,0.9987261146496815,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
80-119,SoundExample.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/40authors\andengineexamples\andengineexamples\SoundExample.java,0.0517503805175038,0.00076103500761035,0.05403348554033485,0.0015220700152207,0.00532724505327245,0.024257990867579907,0.10578386605783865,0.27499999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
120-159,SoundExample.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/40authors\andengineexamples\andengineexamples\SoundExample.java,0.037037037037037035,0.0,0.018518518518518517,0.0,0.0,0.19506172839506175,0.9938271604938271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0-39,SpriteBatchExample.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/40authors\andengineexamples\andengineexamples\SpriteBatchExample.java,0.04096228868660598,0.0,0.006501950585175552,0.0013003901170351106,0.003250975292587776,0.024366059817945384,0.1905071521456437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
40-79,SpriteBatchExample.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/40authors\andengineexamples\andengineexamples\SpriteBatchExample.java,0.05657041838538598,0.0011785503830288745,0.026517383618149676,0.004714201532115498,0.005303476723629935,0.024425456688273426,0.9994107248084856,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
80-119,SpriteBatchExample.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/40authors\andengineexamples\andengineexamples\SpriteBatchExample.java,0.049079754601226995,0.0,0.043626448534423996,0.0,0.00408997955010225,0.024976840927761174,0.11860940695296524,0.28205128205128205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0-39,SpriteExample.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/40authors\andengineexamples\andengineexamples\SpriteExample.java,0.04250871080139373,0.0,0.005574912891986063,0.0013937282229965157,0.003484320557491289,0.024320557491289196,0.17142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
40-79,SpriteExample.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/40authors\andengineexamples\andengineexamples\SpriteExample.java,0.04549082202713488,0.0007980845969672786,0.047885075818036714,0.004788507581803671,0.006384676775738229,0.024221867517956904,0.9409417398244214,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
80-119,SpriteExample.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/40authors\andengineexamples\andengineexamples\SpriteExample.java,0.07270811380400422,0.001053740779768177,0.029504741833508957,0.002107481559536354,0.006322444678609062,0.03744832617329983,0.14892869687390237,0.11538461538461539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0-39,SpriteRemoveExample.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/40authors\andengineexamples\andengineexamples\SpriteRemoveExample.java,0.04085603112840467,0.0,0.005188067444876783,0.0012970168612191958,0.00324254215304799,0.024367704280155642,0.15953307392996108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
40-79,SpriteRemoveExample.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/40authors\andengineexamples\andengineexamples\SpriteRemoveExample.java,0.04670505438259757,0.0006397952655150352,0.025591810620601407,0.004478566858605247,0.006397952655150352,0.02437619961612284,0.9193857965451055,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
80-119,SpriteRemoveExample.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/40authors\andengineexamples\andengineexamples\SpriteRemoveExample.java,0.060884070058381985,0.0016680567139282735,0.03919933277731443,0.0016680567139282735,0.007506255212677231,0.02418682235195997,0.11676396997497915,0.24999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0-39,StrokeFontExample.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/40authors\andengineexamples\andengineexamples\StrokeFontExample.java,0.0468417317246274,0.0,0.0056777856635912,0.0021291696238466998,0.0042583392476933995,0.02430801987224982,0.16678495386799147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
40-79,StrokeFontExample.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/40authors\andengineexamples\andengineexamples\StrokeFontExample.java,0.05129561078794289,0.0005288207297726071,0.02168164992067689,0.004230565838180857,0.005288207297726071,0.024484399788471705,0.9994711792702274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
80-119,StrokeFontExample.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/40authors\andengineexamples\andengineexamples\StrokeFontExample.java,0.05795768169273229,0.0,0.028518859245630176,0.0,0.005519779208831647,0.03359451828823398,0.2778288868445262,0.1724137931034483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0-39,SubMenuExample.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/40authors\andengineexamples\andengineexamples\SubMenuExample.java,0.04665738161559889,0.0,0.010445682451253482,0.004874651810584958,0.004874651810584958,0.024321030640668522,0.29526462395543174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
40-79,SubMenuExample.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/40authors\andengineexamples\andengineexamples\SubMenuExample.java,0.03464203233256351,0.0011547344110854503,0.029445727482678985,0.0040415704387990765,0.004618937644341801,0.024437066974595845,0.9988452655889145,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
80-119,SubMenuExample.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/40authors\andengineexamples\andengineexamples\SubMenuExample.java,0.027960526315789474,0.0,0.09375,0.008223684210526315,0.003289473684210526,0.03688006072874494,0.4967105263157895,0.23076923076923078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0-39,TextBreakExample.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/40authors\andengineexamples\andengineexamples\TextBreakExample.java,0.04388926401080351,0.0,0.00337609723160027,0.0013504388926401081,0.0027008777852802163,0.024341661039837946,0.11850101282916949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
40-79,TextBreakExample.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/40authors\andengineexamples\andengineexamples\TextBreakExample.java,0.04476190476190476,0.0009523809523809524,0.030476190476190476,0.0019047619047619048,0.008571428571428572,0.02407142857142857,0.94,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
80-119,TextBreakExample.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/40authors\andengineexamples\andengineexamples\TextBreakExample.java,0.048167539267015703,0.0,0.02774869109947644,0.007329842931937173,0.004712041884816754,0.024489528795811517,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
120-159,TextBreakExample.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/40authors\andengineexamples\andengineexamples\TextBreakExample.java,0.06433224755700326,0.0016286644951140066,0.03664495114006515,0.0016286644951140066,0.007328990228013029,0.024206026058631924,0.07138979370249729,0.07500000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
160-199,TextBreakExample.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/40authors\andengineexamples\andengineexamples\TextBreakExample.java,0.015151515151515152,0.0,0.015151515151515152,0.0,0.0,0.3232323232323232,0.9848484848484849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0-39,TextExample.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/40authors\andengineexamples\andengineexamples\TextExample.java,0.04555638536221061,0.0,0.006721433905899925,0.0014936519790888724,0.004480955937266617,0.024271844660194174,0.1919342793129201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
40-79,TextExample.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/40authors\andengineexamples\andengineexamples\TextExample.java,0.05785562632696391,0.0005307855626326964,0.02388535031847134,0.002653927813163482,0.004777070063694267,0.024482484076433123,0.9994692144373672,0.07500000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
80-119,TextExample.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/40authors\andengineexamples\andengineexamples\TextExample.java,0.030864197530864196,0.0,0.027777777777777776,0.0,0.006172839506172839,0.07407407407407407,0.9320987654320988,0.15384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0-39,TextMenuExample.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/40authors\andengineexamples\andengineexamples\TextMenuExample.java,0.03246376811594203,0.0011594202898550724,0.0017391304347826088,0.0,0.0017391304347826088,0.02443478260869565,0.07449275362318841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
40-79,TextMenuExample.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/40authors\andengineexamples\andengineexamples\TextMenuExample.java,0.054945054945054944,0.0007849293563579278,0.022762951334379906,0.007849293563579277,0.009419152276295133,0.02423469387755102,0.8453689167974883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
80-119,TextMenuExample.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/40authors\andengineexamples\andengineexamples\TextMenuExample.java,0.05900243309002433,0.0030413625304136255,0.03527980535279805,0.0036496350364963502,0.005474452554744526,0.024406934306569344,0.029501216545012164,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
120-159,TextMenuExample.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/40authors\andengineexamples\andengineexamples\TextMenuExample.java,0.05670926517571885,0.001597444089456869,0.07188498402555911,0.00718849840255591,0.003993610223642172,0.024221246006389776,0.10495207667731629,0.175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
160-199,TextMenuExample.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/40authors\andengineexamples\andengineexamples\TextMenuExample.java,0.03425774877650897,0.0,0.02936378466557912,0.011419249592169658,0.0065252854812398045,0.06097063621533442,0.26101141924959215,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0-39,TextureOptionsExample.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/40authors\andengineexamples\andengineexamples\TextureOptionsExample.java,0.04218040233614536,0.0,0.007787151200519144,0.0012978585334198572,0.003893575600259572,0.024367293964957817,0.22744970798182998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
40-79,TextureOptionsExample.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/40authors\andengineexamples\andengineexamples\TextureOptionsExample.java,0.05128205128205128,0.0004578754578754579,0.021062271062271064,0.004120879120879121,0.004120879120879121,0.024553571428571428,0.951007326007326,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
80-119,TextureOptionsExample.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/40authors\andengineexamples\andengineexamples\TextureOptionsExample.java,0.06950819672131148,0.0,0.02754098360655738,0.0013114754098360656,0.006557377049180328,0.025677308024158754,0.1557377049180328,0.18421052631578946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0-39,TexturePackerExample.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/40authors\andengineexamples\andengineexamples\TexturePackerExample.java,0.03269447576099211,0.0,0.005636978579481398,0.0011273957158962795,0.0033821871476888386,0.024450394588500565,0.17277339346110485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
40-79,TexturePackerExample.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/40authors\andengineexamples\andengineexamples\TexturePackerExample.java,0.05489260143198091,0.0011933174224343676,0.031026252983293555,0.0053699284009546535,0.00477326968973747,0.024418257756563245,0.9994033412887828,0.07500000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
80-119,TexturePackerExample.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/40authors\andengineexamples\andengineexamples\TexturePackerExample.java,0.0509433962264151,0.0,0.03207547169811321,0.0,0.005660377358490566,0.05377358490566038,0.3283018867924528,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0-39,TickerTextBenchmark.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/40authors\andengineexamples\andengineexamples\TickerTextBenchmark.java,0.04734158776402039,0.0,0.007283321194464676,0.0021849963583394027,0.003641660597232338,0.024289876183539696,0.19592134013109977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
40-79,TickerTextBenchmark.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/40authors\andengineexamples\andengineexamples\TickerTextBenchmark.java,0.0489344909234412,0.0007892659826361484,0.02999210734017364,0.0055248618784530384,0.007103393843725336,0.024230465666929754,0.9818468823993686,0.07500000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
80-119,TickerTextBenchmark.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/40authors\andengineexamples\andengineexamples\TickerTextBenchmark.java,0.05252918287937743,0.0009727626459143969,0.03404669260700389,0.0019455252918287938,0.0038910505836575876,0.03610030263726762,0.29377431906614787,0.18518518518518517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0-39,TickerTextExample.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/40authors\andengineexamples\andengineexamples\TickerTextExample.java,0.040697674418604654,0.006459948320413436,0.003229974160206718,0.0012919896640826874,0.002583979328165375,0.02437015503875969,0.11337209302325581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
40-79,TickerTextExample.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/40authors\andengineexamples\andengineexamples\TickerTextExample.java,0.05579665220086795,0.0012399256044637321,0.022938623682579044,0.0030998140111593306,0.006199628022318661,0.024395536267823932,0.9987600743955363,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
80-119,TickerTextExample.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/40authors\andengineexamples\andengineexamples\TickerTextExample.java,0.03363914373088685,0.009174311926605505,0.06880733944954129,0.009174311926605505,0.0045871559633027525,0.040201325178389404,0.4617737003058104,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0-39,TouchDragExample.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/40authors\andengineexamples\andengineexamples\TouchDragExample.java,0.042140468227424746,0.0,0.006688963210702341,0.0013377926421404682,0.004013377926421404,0.02434782608695652,0.1956521739130435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
40-79,TouchDragExample.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/40authors\andengineexamples\andengineexamples\TouchDragExample.java,0.05060088551549652,0.0006325110689437065,0.025932953826691967,0.0056925996204933585,0.006325110689437065,0.024383301707779883,0.9987349778621126,0.07500000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
80-119,TouchDragExample.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/40authors\andengineexamples\andengineexamples\TouchDragExample.java,0.046565774155995346,0.0,0.04423748544819558,0.0,0.0034924330616996507,0.04055102832751262,0.35157159487776485,0.24999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0-39,UnloadResourcesExample.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/40authors\andengineexamples\andengineexamples\UnloadResourcesExample.java,0.040776699029126215,0.0,0.007119741100323625,0.0012944983818770227,0.003883495145631068,0.024368932038834952,0.21326860841423947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
