Row Range,File Name,File Path,Whitespace Ratio,Statement Words,Tabs,Underscores,Empty Lines,Mean Line Length,Mean Comment Length,1,2,3,4,5,6,7,8,9,10,11,Written
0-49,POSKeyboardControl110.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/40authors\Anomalous\emigonza\master\POSKeyboardControl110.java,0.1321928460342146,0.006220839813374806,0.0,0.0,0.0023328149300155523,0.031505543570962725,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0-49,POSKeyboardControl111.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/40authors\Anomalous\emigonza\master\POSKeyboardControl111.java,0.1320901320901321,0.006216006216006216,0.0,0.0,0.002331002331002331,0.03150612828032183,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0-49,POSKeyboardControl112.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/40authors\Anomalous\emigonza\master\POSKeyboardControl112.java,0.1320901320901321,0.006216006216006216,0.0,0.0,0.002331002331002331,0.03150612828032183,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0-49,POSKeyboardControl113.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/40authors\Anomalous\emigonza\master\POSKeyboardControl113.java,0.1320901320901321,0.006216006216006216,0.0,0.0,0.002331002331002331,0.03150612828032183,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0-49,POSKeyboardControl12.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/40authors\Anomalous\emigonza\master\POSKeyboardControl12.java,0.16214953271028038,0.0032710280373831778,0.0,0.0,0.002803738317757009,0.019542056074766355,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
50-99,POSKeyboardControl12.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/40authors\Anomalous\emigonza\master\POSKeyboardControl12.java,0.1702127659574468,0.0,0.0,0.0,0.0,0.1965957446808511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0-49,POSKeyboardControl13.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/40authors\Anomalous\emigonza\master\POSKeyboardControl13.java,0.14277286135693215,0.0058997050147492625,0.0,0.0,0.0029498525073746312,0.023814662925390317,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0-49,POSKeyboardControl14.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/40authors\Anomalous\emigonza\master\POSKeyboardControl14.java,0.13505074160811867,0.00624512099921936,0.0,0.0,0.00234192037470726,0.03150260633073959,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0-49,POSKeyboardControl15.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/40authors\Anomalous\emigonza\master\POSKeyboardControl15.java,0.13505074160811867,0.00624512099921936,0.0,0.0,0.00234192037470726,0.03150260633073959,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0-49,POSKeyboardControl16.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/40authors\Anomalous\emigonza\master\POSKeyboardControl16.java,0.13505074160811867,0.00624512099921936,0.0,0.0,0.00234192037470726,0.03150260633073959,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0-49,POSKeyboardControl17.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/40authors\Anomalous\emigonza\master\POSKeyboardControl17.java,0.13338533541341654,0.0062402496099844,0.0,0.0,0.00234009360374415,0.031503195611695435,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0-49,POSKeyboardControl18.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/40authors\Anomalous\emigonza\master\POSKeyboardControl18.java,0.15801749271137025,0.004081632653061225,0.0,0.0,0.0023323615160349854,0.023821375239991466,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0-49,POSKeyboardControl19.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/40authors\Anomalous\emigonza\master\POSKeyboardControl19.java,0.14917127071823205,0.004297114794352364,0.0,0.0,0.0024554941682013503,0.025042892446207363,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0-49,POSKeyboardService110.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/40authors\Anomalous\emigonza\master\POSKeyboardService110.java,0.1325581395348837,0.006201550387596899,0.0,0.0,0.002325581395348837,0.030499031007751937,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0-49,POSKeyboardService111.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/40authors\Anomalous\emigonza\master\POSKeyboardService111.java,0.13188518231186966,0.0062063615205585725,0.0,0.0,0.0023273855702094647,0.03150729497735178,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0-49,POSKeyboardService112.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/40authors\Anomalous\emigonza\master\POSKeyboardService112.java,0.13188518231186966,0.0062063615205585725,0.0,0.0,0.0023273855702094647,0.03150729497735178,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0-49,POSKeyboardService113.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/40authors\Anomalous\emigonza\master\POSKeyboardService113.java,0.13188518231186966,0.0062063615205585725,0.0,0.0,0.0023273855702094647,0.03150729497735178,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0-49,POSKeyboardService12.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/40authors\Anomalous\emigonza\master\POSKeyboardService12.java,0.15952143569292124,0.003489531405782652,0.0,0.0,0.0024925224327018943,0.0207886977365775,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0-49,POSKeyboardService13.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/40authors\Anomalous\emigonza\master\POSKeyboardService13.java,0.14527687296416938,0.006514657980456026,0.0,0.0,0.0026058631921824105,0.026393168412712387,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0-49,POSKeyboardService14.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/40authors\Anomalous\emigonza\master\POSKeyboardService14.java,0.1348402182385035,0.006235385814497272,0.0,0.0,0.002338269680436477,0.03150378397405275,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0-49,POSKeyboardService15.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/40authors\Anomalous\emigonza\master\POSKeyboardService15.java,0.1309255079006772,0.006019563581640331,0.0,0.0,0.002257336343115124,0.029573386232528445,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0-49,POSKeyboardService16.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/40authors\Anomalous\emigonza\master\POSKeyboardService16.java,0.13374805598755832,0.006220839813374806,0.0,0.0,0.0023328149300155523,0.030496695178849145,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0-49,POSKeyboardService17.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/40authors\Anomalous\emigonza\master\POSKeyboardService17.java,0.13374805598755832,0.006220839813374806,0.0,0.0,0.0023328149300155523,0.030496695178849145,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0-49,POSKeyboardService18.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/40authors\Anomalous\emigonza\master\POSKeyboardService18.java,0.15823152995927864,0.004072134962187318,0.0,0.0,0.002326934264107039,0.023241641042688162,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0-49,POSKeyboardService19.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/40authors\Anomalous\emigonza\master\POSKeyboardService19.java,0.1494182486221678,0.004286589099816289,0.0,0.0,0.002449479485609308,0.02440293937538273,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0-49,POSPowerBeanInfo.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/40authors\Anomalous\emigonza\master\POSPowerBeanInfo.java,0.1403301886792453,0.0011792452830188679,0.0,0.0,0.00294811320754717,0.019422169811320753,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
50-99,POSPowerBeanInfo.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/40authors\Anomalous\emigonza\master\POSPowerBeanInfo.java,0.24339987121699935,0.0019317450096587251,0.0,0.0,0.0025756600128783,0.019368963296844816,0.7797810688989053,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
100-149,POSPowerBeanInfo.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/40authors\Anomalous\emigonza\master\POSPowerBeanInfo.java,0.2920353982300885,0.0,0.0,0.0,0.0,0.10324483775811209,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0-49,POSPowerConst.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/40authors\Anomalous\emigonza\master\POSPowerConst.java,0.16203460933403252,0.003146303093864709,0.0,0.02149973780807551,0.0015731515469323545,0.019486103828002095,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
50-99,POSPowerConst.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/40authors\Anomalous\emigonza\master\POSPowerConst.java,0.2407955988150656,0.0,0.0,0.03004655099449852,0.0025391451544646637,0.020862408946434843,0.9217096910706729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0-49,POSPowerControl110.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/40authors\Anomalous\emigonza\master\POSPowerControl110.java,0.13275726630007856,0.006284367635506678,0.0,0.0,0.002356637863315004,0.03149785875376935,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0-49,POSPowerControl111.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/40authors\Anomalous\emigonza\master\POSPowerControl111.java,0.1326530612244898,0.006279434850863423,0.0,0.0,0.002354788069073783,0.0314984554615891,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0-49,POSPowerControl112.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/40authors\Anomalous\emigonza\master\POSPowerControl112.java,0.1326530612244898,0.006279434850863423,0.0,0.0,0.002354788069073783,0.0314984554615891,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0-49,POSPowerControl113.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/40authors\Anomalous\emigonza\master\POSPowerControl113.java,0.1326530612244898,0.006279434850863423,0.0,0.0,0.002354788069073783,0.0314984554615891,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0-49,POSPowerControl15.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/40authors\Anomalous\emigonza\master\POSPowerControl15.java,0.15899025686448184,0.005314437555358724,0.0,0.0,0.0022143489813994687,0.019565987599645705,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
50-99,POSPowerControl15.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/40authors\Anomalous\emigonza\master\POSPowerControl15.java,0.166189111747851,0.0,0.0,0.0,0.0028653295128939827,0.12249283667621777,0.828080229226361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0-49,POSPowerControl16.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/40authors\Anomalous\emigonza\master\POSPowerControl16.java,0.13396375098502758,0.006304176516942475,0.0,0.0,0.002364066193853428,0.0314954625181118,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0-49,POSPowerControl17.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/40authors\Anomalous\emigonza\master\POSPowerControl17.java,0.13396375098502758,0.006304176516942475,0.0,0.0,0.002364066193853428,0.0314954625181118,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0-49,POSPowerControl18.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/40authors\Anomalous\emigonza\master\POSPowerControl18.java,0.15863689776733256,0.004112808460634548,0.0,0.0,0.0023501762632197414,0.023817030179702502,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0-49,POSPowerControl19.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/40authors\Anomalous\emigonza\master\POSPowerControl19.java,0.13155668358714043,0.002961082910321489,0.0,0.0,0.0021150592216582064,0.01958544839255499,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
50-99,POSPowerControl19.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/40authors\Anomalous\emigonza\master\POSPowerControl19.java,0.35,0.0,0.0,0.0,0.0,0.10849673202614378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0-49,POSPowerService110.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/40authors\Anomalous\emigonza\master\POSPowerService110.java,0.13163972286374134,0.006158583525789068,0.0,0.0,0.0023094688221709007,0.029556535330207384,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0-49,POSPowerService111.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/40authors\Anomalous\emigonza\master\POSPowerService111.java,0.13244514106583072,0.006269592476489028,0.0,0.0,0.0023510971786833857,0.03149964607139246,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0-49,POSPowerService112.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/40authors\Anomalous\emigonza\master\POSPowerService112.java,0.13244514106583072,0.006269592476489028,0.0,0.0,0.0023510971786833857,0.03149964607139246,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0-49,POSPowerService113.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/40authors\Anomalous\emigonza\master\POSPowerService113.java,0.13244514106583072,0.006269592476489028,0.0,0.0,0.0023510971786833857,0.03149964607139246,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0-49,POSPowerService15.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/40authors\Anomalous\emigonza\master\POSPowerService15.java,0.1559633027522936,0.005242463958060288,0.0,0.0,0.0017474879860200961,0.019571865443425075,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
50-99,POSPowerService15.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/40authors\Anomalous\emigonza\master\POSPowerService15.java,0.2222222222222222,0.0,0.0,0.0,0.0,0.23958333333333334,0.9305555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0-49,POSPowerService16.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/40authors\Anomalous\emigonza\master\POSPowerService16.java,0.13281853281853281,0.006177606177606178,0.0,0.0,0.0023166023166023165,0.029554229554229556,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0-49,POSPowerService17.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/40authors\Anomalous\emigonza\master\POSPowerService17.java,0.13281853281853281,0.006177606177606178,0.0,0.0,0.0023166023166023165,0.029554229554229556,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0-49,POSPowerService18.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/40authors\Anomalous\emigonza\master\POSPowerService18.java,0.1574074074074074,0.004050925925925926,0.0,0.0,0.0023148148148148147,0.022690568475452196,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0-49,POSPowerService19.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/40authors\Anomalous\emigonza\master\POSPowerService19.java,0.12389770723104056,0.0030864197530864196,0.0,0.0,0.002204585537918871,0.019567901234567902,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
50-99,POSPowerService19.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/40authors\Anomalous\emigonza\master\POSPowerService19.java,0.3268398268398268,0.0,0.0,0.0,0.0,0.08894136166863441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0-49,POSPrinterControl110.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/40authors\Anomalous\emigonza\master\POSPrinterControl110.java,0.16573426573426572,0.0048951048951048955,0.0,0.0,0.002097902097902098,0.028733031674208143,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0-49,POSPrinterControl111.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/40authors\Anomalous\emigonza\master\POSPrinterControl111.java,0.13250194855806702,0.006235385814497272,0.0,0.0,0.002338269680436477,0.03150378397405275,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0-49,POSPrinterControl112.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/40authors\Anomalous\emigonza\master\POSPrinterControl112.java,0.13250194855806702,0.006235385814497272,0.0,0.0,0.002338269680436477,0.03150378397405275,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0-49,POSPrinterControl113.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/40authors\Anomalous\emigonza\master\POSPrinterControl113.java,0.1592476489028213,0.00438871473354232,0.0,0.0,0.0025078369905956114,0.02503014227152158,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0-49,POSPrinterControl13.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/40authors\Anomalous\emigonza\master\POSPrinterControl13.java,0.14135437212360288,0.006574621959237344,0.0,0.0,0.0026298487836949377,0.026387334079641774,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0-49,POSPrinterControl14.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/40authors\Anomalous\emigonza\master\POSPrinterControl14.java,0.13547376664056382,0.006264682850430697,0.0,0.0,0.0023492560689115116,0.03150023997777048,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0-49,POSPrinterControl15.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/40authors\Anomalous\emigonza\master\POSPrinterControl15.java,0.15712545676004872,0.004060089321965083,0.0,0.0,0.0016240357287860333,0.019602111246447423,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
50-99,POSPrinterControl15.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/40authors\Anomalous\emigonza\master\POSPrinterControl15.java,0.1879432624113475,0.0,0.0,0.0,0.0035460992907801418,0.13981762917933133,0.4929078014184397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0-49,POSPrinterControl16.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/40authors\Anomalous\emigonza\master\POSPrinterControl16.java,0.13547376664056382,0.006264682850430697,0.0,0.0,0.0023492560689115116,0.03150023997777048,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0-49,POSPrinterControl17.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/40authors\Anomalous\emigonza\master\POSPrinterControl17.java,0.1367259350091968,0.004291845493562232,0.0,0.0,0.002452483139178418,0.025043625901995,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0-49,POSPrinterControl18.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/40authors\Anomalous\emigonza\master\POSPrinterControl18.java,0.15838690824079485,0.004091174751607247,0.0,0.0,0.0023378141437755697,0.02382004533078645,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0-49,POSPrinterControl19.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/40authors\Anomalous\emigonza\master\POSPrinterControl19.java,0.1290189612530915,0.0028854080791426216,0.0,0.0,0.0016488046166529267,0.019596042868920034,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
50-99,POSPrinterControl19.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/40authors\Anomalous\emigonza\master\POSPrinterControl19.java,0.31,0.0,0.0,0.0,0.0,0.09775,0.995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0-49,POSPrinterService110.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/40authors\Anomalous\emigonza\master\POSPrinterService110.java,0.16596931659693165,0.0048814504881450485,0.0,0.0,0.0020920502092050207,0.02789400278940028,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0-49,POSPrinterService111.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/40authors\Anomalous\emigonza\master\POSPrinterService111.java,0.13229571984435798,0.0062256809338521405,0.0,0.0,0.0023346303501945525,0.031504957951550144,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0-49,POSPrinterService112.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/40authors\Anomalous\emigonza\master\POSPrinterService112.java,0.13229571984435798,0.0062256809338521405,0.0,0.0,0.0023346303501945525,0.031504957951550144,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0-49,POSPrinterService113.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/40authors\Anomalous\emigonza\master\POSPrinterService113.java,0.15904821540388228,0.004383218534752661,0.0,0.0,0.002504696305572949,0.025030907310180945,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0-49,POSPrinterService13.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/40authors\Anomalous\emigonza\master\POSPrinterService13.java,0.1456564337034618,0.006531678641410843,0.0,0.0,0.002612671456564337,0.026391512348403267,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0-49,POSPrinterService14.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/40authors\Anomalous\emigonza\master\POSPrinterService14.java,0.1352619233776388,0.006254886630179828,0.0,0.0,0.0023455824863174357,0.03150142500441373,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0-49,POSPrinterService15.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/40authors\Anomalous\emigonza\master\POSPrinterService15.java,0.15287694246115077,0.004199916001679967,0.0,0.0,0.0016799664006719867,0.019588408231835365,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
50-99,POSPrinterService15.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/40authors\Anomalous\emigonza\master\POSPrinterService15.java,0.18689320388349515,0.0,0.0,0.0,0.0024271844660194173,0.10895361380798273,0.33737864077669905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0-49,POSPrinterService16.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/40authors\Anomalous\emigonza\master\POSPrinterService16.java,0.13416536661466458,0.0062402496099844,0.0,0.0,0.00234009360374415,0.03049434477379095,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0-49,POSPrinterService17.java,C:/Users/tipaek/OneDrive - Syracuse University/Desktop/Research/NestedBigramsResearch/Data/40authors\Anomalous\emigonza\master\POSPrinterService17.java,0.13700305810397553,0.004281345565749235,0.0,0.0,0.0024464831804281344,0.024403669724770642,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
