Index,API,Score,Actual
1457,0,14.41,0
1458,0,10.66,0
1459,0,0,0
1460,0,19.99,0
1461,0,0,0
1462,0,12.86,0
1463,0,0,0
1464,0,47.46,0
1465,0,0,0
1466,0,18.62,0
1467,0,21.75,0
1468,0,0,0
1469,0,32.09,0
1470,0,3.47,0
1471,0,9.96,0
1472,0,0,0
1473,1,59.16,0
1474,0,5.65,0
1475,0,0,0
1476,0,14.98,0
1477,0,0,0
1478,0,0,0
1479,1,72.94,0
1480,0,11.09,0
1481,0,8.91,0
1482,0,29.25,0
1483,0,20.33,0
1484,0,0,0
1485,0,0,0
1486,0,9.32,0
1487,0,26.21,0
1488,0,0,0
1489,0,0,0
1490,0,26.09,0
1491,0,13.45,0
1492,0,0,0
1493,0,19.49,0
1494,0,27.24,0
1495,0,0,0
1496,0,9.84,0
1497,0,0,0
1498,1,62.78,0
1499,0,22.2,0
1500,0,0,0
1501,0,18.37,0
1502,0,0,0
1503,1,64.08,0
1504,0,8.79,0
1505,0,0,0
1506,0,0,0
1507,0,14.19,0
1508,0,19.37,0
1509,0,0,0
1510,0,6.95,0
1511,0,38.83,0
1512,1,62.71,0
1513,0,0,0
1514,0,0,0
1515,0,29.03,0
1516,0,0,0
1517,0,0,0
1518,0,14.63,0
1519,0,0,0
1520,0,14.37,0
1521,0,0,0
1522,0,12.2,0
1523,0,0,0
1524,0,28.27,0
1525,0,0,0
1526,0,13.21,0
1527,0,0,0
1528,0,17.16,0
1529,0,0,0
1530,0,13.59,0
1531,0,0,0
1532,0,0,0
1533,0,35.66,0
1534,0,0,0
1535,0,29.33,0
1536,0,0,0
1537,0,16.89,0
1538,0,0,0
1539,0,17.44,0
1540,0,0,0
1541,1,61.13,0
1542,0,9.99,0
1543,0,8.91,0
1544,0,0,0
1545,0,36.21,0
1546,0,0,0
1547,0,0,0
1548,0,9.56,0
1549,0,0,0
1550,0,21.92,0
1551,0,10.23,0
1552,0,0,0
1553,1,63.88,0
1554,0,0,0
1555,0,0,0
1556,0,0,0
1557,0,0,0
1558,0,0,0
1559,0,30.58,0
1560,0,0,0
1561,0,0,0
1562,0,44.86,0
1563,0,0,0
1564,0,41.73,0
1565,1,62.66,0
1566,1,74.7,0
1567,0,25.41,0
1568,0,9.22,0
1569,0,0,0
1570,0,8.91,0
1571,0,0,0
1572,0,25.93,0
1573,0,26.37,0
1574,0,20.25,0
1575,0,0,0
1576,0,0,0
1577,0,0,0
1578,1,71.7,0
1579,0,0,0
1580,0,38.66,0
1581,0,24.21,0
1582,0,3.7,0
1583,0,8.4,0
1584,0,0,0
1585,0,31.52,0
1586,0,0,0
1587,0,41.13,0
1588,0,13.76,0
1589,0,0,0
1590,0,35.08,0
1591,0,0,0
1592,0,30.35,0
1593,0,0,0
1594,0,0,0
1595,0,41.49,0
1596,0,46.08,0
1597,0,10.23,0
1598,0,0,0
1599,0,34.7,0
1600,0,16.16,0
1601,0,0,0
1602,1,51.81,0
1603,0,23.14,0
1604,0,0,0
1605,0,18.85,0
1606,1,54.25,0
1607,0,17.7,0
1608,1,61.86,0
1609,0,14.17,0
1610,0,0,0
1611,0,0,0
1612,0,39.14,0
1613,0,23.45,0
1614,0,0,0
1615,0,25.03,0
1616,0,0,0
1617,0,27.7,0
1618,0,0,0
1619,0,25.03,0
1620,0,0,0
1621,0,22.65,0
1622,0,0,0
1623,1,58.91,0
1624,0,29.37,0
1625,0,23.84,0
1626,0,0,0
1627,0,48.23,0
1628,0,1.68,0
1629,0,0,0
1630,0,35.52,0
1631,0,0,0
1632,1,57.45,0
1633,1,56.52,0
1634,0,13.4,0
1635,0,0,0
1636,0,39.41,0
1637,0,8.21,0
1638,0,0,0
1639,0,31.52,0
1640,0,0,0
1641,1,51.13,0
1642,0,0,0
1643,0,9.56,0
1644,0,14.77,0
1645,0,21.92,0
1646,0,0,0
1647,0,36.62,0
1648,1,59.12,0
1649,0,15.08,0
1650,0,0,0
1651,0,0,0
1652,0,0,0
1653,0,0,0
1654,0,46.54,0
1655,0,0,0
1656,0,0,0
1657,0,47.98,0
1658,1,55.86,0
1659,0,4.2,0
1660,0,42.29,0
1661,0,42.74,0
1662,0,0,0
1663,1,54.63,0
1664,0,0,0
1665,0,12.06,0
1666,0,0,0
1667,0,0,0
1668,0,0,0
1669,0,0,0
1670,0,12.07,0
1671,0,48.5,0
1672,0,0,0
1673,0,0,0
1674,0,0,0
1675,0,0,0
1676,0,37.8,0
1677,0,0,0
1678,0,20.75,0
1679,0,40.24,0
1680,0,9.27,0
1681,0,0,0
1682,1,51.22,0
1683,0,19.14,0
1684,1,61.6,0
1685,0,36.62,0
1686,0,14.41,0
1687,0,10.66,0
1688,0,0,0
1689,0,0,0
1690,0,0,0
1691,0,16.37,0
1692,0,0,0
1693,1,66.37,0
1694,0,19.27,0
1695,0,25.74,0
1696,0,16.55,0
1697,0,21.29,0
1698,0,23.56,0
1699,0,16.16,0
1700,0,14.95,0
1701,1,64.41,0
1702,0,0,0
1703,0,0,0
1704,0,0,0
1705,0,9.99,0
1706,0,0,0
1707,0,21.24,0
1708,0,0,0
1709,0,35.23,0
1710,0,0,0
1711,1,82.83,0
1712,1,74.17,0
1713,0,25.79,0
1714,0,10.9,0
1715,0,32.73,0
1716,1,73.66,0
1717,0,0,0
1718,0,0,0
1719,0,0,0
1720,0,0,0
1721,0,0,0
1722,0,0,0
1723,0,0,0
1724,0,0,0
1725,0,0,0
1726,0,0,0
1727,0,0,0
1728,0,0,0
1729,0,0,0
1730,0,0,0
1731,0,0,0
1732,0,0,0
1733,0,0,0
1734,0,0,0
1735,0,0,0
1736,0,16.57,0
1737,1,62.2,0
1738,1,53.87,0
1739,1,53.87,0
1740,0,37.36,0
1741,0,0,0
1742,0,0,0
1743,0,31.6,0
1744,0,18.38,0
1745,0,17.35,0
1746,0,45.58,0
1747,0,23.34,0
1748,0,0,0
1749,0,34.7,0
1750,0,0,0
1751,0,16.37,0
1752,0,0,0
1753,0,0,0
1754,1,89.44,0
1755,1,58.03,0
1756,0,13.56,0
1757,0,42.09,0
1758,0,0,0
1759,0,0,0
1760,0,0,0
1761,0,0,0
1762,0,4.75,0
1763,0,31.46,0
1764,0,24.02,0
1765,1,51.66,0
1766,0,46.18,0
1767,0,14.45,0
1768,0,30.78,0
1769,0,0,0
1770,1,97.4,0
1771,1,53.84,0
1772,0,11.77,0
1773,1,72.08,0
1774,0,0,0
1775,0,0,0
1776,0,0,0
1777,0,0,0
1778,0,0,0
1779,0,0,0
1780,0,0,0
1781,0,0,0
1782,0,0,0
1783,0,0,0
1784,0,0,0
1785,0,48.45,0
1786,0,40.61,0
1787,0,25.02,0
1788,0,15.7,0
1789,1,57.56,0
1790,0,47.07,0
1791,0,37.51,0
1792,0,30.95,0
1793,0,22.14,0
1794,0,37.2,0
1795,0,0,0
1796,1,53.34,0
1797,0,46.04,0
1798,1,97.4,0
1799,1,60.19,0
1800,0,11.08,0
1801,0,0,0
1802,0,13.28,0
1803,0,0,0
1804,0,19.7,0
1805,0,11.82,0
1806,0,0,0
1807,0,0,0
1808,0,0,0
1809,0,0,0
1810,0,0,0
1811,0,0,0
1812,0,0,0
1813,0,35.84,0
1814,1,53.87,0
1815,0,37.36,0
1816,0,0,0
1817,1,60.38,0
1818,1,50.84,0
1819,1,59.22,0
1820,0,25.51,0
1821,0,21.44,0
1822,0,38.59,0
1823,0,0,0
1824,1,59.7,0
1825,0,46.04,0
1826,0,38.16,0
1827,0,0,0
1828,0,0,0
1829,0,0,0
1830,0,31.9,0
1831,0,0,0
1832,0,0,0
1833,0,41.37,0
1834,0,0,0
1835,0,29.55,0
1836,0,0,0
1837,1,82.42,0
1838,0,0,0
1839,1,63.93,0
1840,0,17.51,0
1841,0,17.14,0
1842,0,33.7,0
1843,0,20.58,0
1844,0,47.78,0
1845,1,69.71,0
1846,1,69.12,0
1847,1,70.25,0
1848,1,71.48,0
1849,1,62.69,0
1850,0,29.27,0
1851,0,0,0
1852,0,0,0
1853,0,0,0
1854,0,43.15,0
1855,0,24.44,0
1856,0,13.86,0
1857,0,8.79,0
1858,0,27.61,0
1859,0,14.38,0
1860,0,9.22,0
1861,0,0,0
1862,0,14.66,0
1863,0,36.74,0
1864,0,47.39,0
1865,0,19.27,0
1866,0,0,0
1867,0,38.76,0
1868,0,46.76,0
1869,1,53.65,0
1870,1,56.94,0
1871,0,18.75,0
1872,0,31.7,0
1873,0,0,0
1874,0,0,0
1875,0,0,0
1876,0,26.21,0
1877,0,37.36,0
1878,0,49.7,0
1879,0,25.34,0
1880,0,35.29,0
1881,1,57.46,0
1882,0,12.43,0
1883,0,19.7,0
1884,0,6.55,0
1885,1,57.15,0
1886,0,38.37,0
1887,1,59.84,0
1888,0,23.7,0
1889,0,35.6,0
1890,0,0,0
1891,0,0,0
1892,0,0,0
1893,0,0,0
1894,1,52.2,0
1895,0,31.1,0
1896,0,45.53,0
1897,0,22.91,0
1898,0,41.95,0
1899,1,52.44,0
1900,0,33.03,0
1901,0,0,0
1902,0,0,0
1903,0,0,0
1904,1,51.55,0
1905,1,60.25,0
1906,0,23.14,0
1907,1,75.31,0
1908,0,25.65,0
1909,0,43.34,0
1910,0,0,0
1911,0,0,0
1912,0,0,0
1913,0,0,0
1914,0,0,0
1915,0,16.57,0
1916,0,42.88,0
1917,0,22.48,0
1918,0,38.24,0
1919,0,30.47,0
1920,0,34.7,0
1921,0,48.32,0
1922,0,34.74,0
1923,0,35.84,0
1924,0,0,0
1925,0,0,0
1926,0,0,0
1927,0,0,0
1928,1,62.2,0
1929,0,34.7,0
1930,1,59.89,0
1931,0,33.03,0
1932,1,66.37,0
1933,0,30.61,0
1934,0,18.75,0
1935,0,37.97,0
1936,0,0,0
1937,0,0,0
1938,0,0,0
1939,0,0,0
1940,0,0,0
1941,0,36.06,0
1942,0,26.02,0
1943,1,55.26,0
1944,0,28.81,0
1945,0,44.48,0
1946,0,16.06,0
1947,1,56.94,0
1948,0,18.75,0
1949,0,32.13,0
1950,0,0,0
1951,0,0,0
1952,0,0,0
1953,0,35.84,0
1954,0,37.36,0
1955,1,53.55,0
1956,0,42.05,0
1957,0,45.85,0
1958,1,69.99,0
1959,0,12.09,0
1960,0,42.73,0
1961,0,0,0
1962,0,0,0
1963,0,0,0
1964,0,0,0
1965,0,0,0
1966,0,25.28,0
1967,0,45.48,0
1968,0,39.92,0
1969,0,41.27,0
1970,0,25.19,0
1971,0,38.16,0
1972,1,64.63,0
1973,0,19.21,0
1974,0,42.56,0
1975,0,0,0
1976,0,0,0
1977,0,0,0
1978,0,0,0
1979,0,0,0
1980,0,46.69,0
1981,0,47.75,0
1982,0,47.6,0
1983,0,46.02,0
1984,0,30.95,0
1985,1,54.25,0
1986,0,32.78,0
1987,0,11.87,0
1988,0,38.73,0
1989,0,0,0
1990,0,0,0
1991,0,0,0
1992,0,0,0
1993,0,0,0
1994,0,39.44,0
1995,0,36.41,0
1996,0,40.36,0
1997,0,46.13,0
1998,0,19.34,0
1999,0,38.66,0
2000,0,0,0
2001,1,82.56,0
2002,0,0,0
2003,0,15.41,0
2004,0,9.52,0
2005,0,9.92,0
2006,0,14.79,0
2007,0,34.52,0
2008,0,30.38,0
2009,0,4.25,0
2010,0,12.74,0
2011,0,9.02,0
2012,0,0,0
2013,0,2.84,0
2014,0,35.93,0
2015,0,25.23,0
2016,0,33.48,0
2017,0,0,0
2018,1,82.42,0
2019,1,65.72,0
2020,0,8.79,0
2021,0,36.97,0
2022,1,58.4,0
2023,0,0,0
2024,0,0,0
2025,0,0,0
2026,0,0,0
2027,0,0,0
2028,0,20.32,0
2029,0,0,0
2030,0,17.24,0
2031,0,0,0
2032,0,0,0
2033,0,0,0
2034,0,0,0
2035,0,0,0
2036,0,0,0
2037,0,40.49,0
2038,0,37.2,0
2039,1,61.06,0
2040,0,0,0
2041,0,21.39,0
2042,0,47.7,0
2043,0,46.76,0
2044,1,56.11,0
2045,1,57.08,0
2046,0,26.49,0
2047,0,25.78,0
2048,0,35.29,0
2049,0,0,0
2050,0,21.65,0
2051,1,57.15,0
2052,1,54.58,0
2053,0,0,0
2054,1,82.42,0
2055,1,65.4,0
2056,0,8.96,0
2057,0,38.83,0
2058,0,47.32,0
2059,0,0,0
2060,0,0,0
2061,0,0,0
2062,0,0,0
2063,0,0,0
2064,0,0,0
2065,0,0,0
2066,0,0,0
2067,0,0,0
2068,0,0,0
2069,0,0,0
2070,0,0,0
2071,0,28.45,0
2072,0,37.2,0
2073,0,45.48,0
2074,0,0,0
2075,0,22.48,0
2076,1,50.7,0
2077,0,42.72,0
2078,0,44.91,0
2079,0,25.23,0
2080,0,39.04,0
2081,0,0,0
2082,0,15.22,0
2083,0,44.48,0
2084,1,86.71,0
2085,0,0,0
2086,1,60.65,0
2087,0,33.71,0
2088,0,17.98,0
2089,0,36.07,0
2090,0,15.61,0
2091,0,24.42,0
2092,0,34.01,0
2093,0,30.65,0
2094,1,56.96,0
2095,1,60.67,0
2096,1,61.42,0
2097,1,60.03,0
2098,1,62.99,0
2099,0,46.98,0
2100,0,0,0
2101,0,0,0
2102,0,0,0
2103,0,0,0
2104,0,27.8,0
2105,0,21.52,0
2106,0,15.7,0
2107,0,9.11,0
2108,0,22.56,0
2109,0,6.77,0
2110,0,20.95,0
2111,0,14.88,0
2112,0,5.13,0
2113,0,23.61,0
2114,0,14.38,0
2115,1,76.37,0
2116,0,28.27,0
2117,0,27.67,0
2118,0,0,0
2119,0,0,0
2120,0,0,0
2121,0,10.23,0
2122,0,0,0
2123,0,0,0
2124,0,0,0
2125,0,0,0
2126,0,26.21,0
2127,1,59.25,0
2128,0,8.15,0
2129,1,56.5,0
2130,0,42.55,0
2131,0,32.13,0
2132,0,33.66,0
2133,0,39.32,0
2134,0,36.62,0
2135,1,75.3,0
2136,0,31.18,0
2137,0,18.75,0
2138,0,37.05,0
2139,0,0,0
2140,0,0,0
2141,0,0,0
2142,0,0,0
2143,0,0,0
2144,0,45.15,0
2145,0,26.02,0
2146,1,56.99,0
2147,0,27.75,0
2148,0,44.48,0
2149,0,16.06,0
2150,0,42.79,0
2151,0,11.18,0
2152,0,38.73,0
2153,0,0,0
2154,0,0,0
2155,0,0,0
2156,0,5.08,0
2157,0,47.8,0
2158,0,37.66,0
2159,0,48.61,0
2160,0,29.21,0
2161,1,77.2,0
2162,0,30.61,0
2163,0,23.81,0
2164,0,30.47,0
2165,0,0,0
2166,0,0,0
2167,0,0,0
2168,0,0,0
2169,0,0,0
2170,0,45.15,0
2171,0,25.02,0
2172,1,54.16,0
2173,0,30.78,0
2174,0,44.48,0
2175,0,16.06,0
2176,0,49.7,0
2177,0,18.75,0
2178,0,31.7,0
2179,0,0,0
2180,0,0,0
2181,0,0,0
2182,0,26.21,0
2183,0,37.36,0
2184,0,45,0
2185,0,42.05,0
2186,0,45.85,0
2187,1,55.12,0
2188,0,12.78,0
2189,0,40.4,0
2190,0,0,0
2191,0,0,0
2192,0,0,0
2193,0,0,0
2194,0,0,0
2195,0,45.15,0
2196,0,26.02,0
2197,0,48.18,0
2198,0,33.03,0
2199,0,35.41,0
2200,0,12.74,0
2201,1,59.39,0
2202,0,18.75,0
2203,0,26.97,0
2204,0,0,0
2205,0,0,0
2206,1,61.03,0
2207,0,41.76,0
2208,0,43.07,0
2209,1,77.91,0
2210,0,37.2,0
2211,0,26.42,0
2212,0,25.34,0
2213,0,0,0
2214,0,0,0
2215,0,0,0
2216,0,0,0
2217,0,5.38,0
2218,1,50.26,0
2219,0,7.29,0
2220,1,60.31,0
2221,0,36.69,0
2222,0,35.29,0
2223,0,40.28,0
2224,0,47.39,0
2225,0,17.68,0
2226,0,0,0
2227,0,37.58,0
2228,0,48.18,0
2229,1,51.6,0
2230,0,49.08,0
2231,0,12.78,0
2232,0,40.36,0
2233,0,0,0
2234,0,0,0
2235,0,0,0
2236,0,0,0
2237,0,0,0
2238,0,26.21,0
2239,0,45.48,0
2240,0,33.03,0
2241,0,43.03,0
2242,0,36.54,0
2243,0,37.2,0
2244,0,41.24,0
2245,1,66.08,0
2246,0,11.77,0
2247,0,31.58,0
2248,0,0,0
2249,0,0,0
2250,0,35.41,0
2251,0,43.58,0
2252,0,33.77,0
2253,0,48.18,0
2254,0,48.47,0
2255,0,12.78,0
2256,0,42.72,0
2257,0,0,0
2258,0,0,0
2259,0,0,0
2260,0,0,0
2261,0,0,0
2262,0,45.15,0
2263,0,26.73,0
2264,0,48.68,0
2265,0,27.41,0
2266,0,35.64,0
2267,0,14.95,0
2268,0,45.08,0
2269,0,23.81,0
2270,0,19.42,0
2271,0,0,0
2272,0,0,0
2273,0,25.89,0
2274,0,32.26,0
2275,1,55.96,0
2276,0,31.07,0
2277,1,50.33,0
2278,1,73.19,0
2279,0,11.46,0
2280,0,44.28,0
2281,0,0,0
2282,0,0,0
2283,0,0,0
2284,0,0,0
2285,0,0,0
2286,0,26.21,0
2287,0,43.89,0
2288,0,37.9,0
2289,0,28.44,0
2290,0,31.84,0
2291,0,30.78,0
2292,0,0,0
2293,0,36.19,0
2294,0,0,0
2295,0,24.7,0
2296,0,10.32,0
2297,0,0,0
2298,0,10.81,0
2299,0,0,0
2300,1,82.42,0
2301,1,65.32,0
2302,0,11.27,0
2303,1,50.77,0
2304,0,0,0
2305,0,0,0
2306,0,0,0
2307,0,0,0
2308,0,0,0
2309,0,0,0
2310,0,0,0
2311,0,0,0
2312,0,0,0
2313,0,30.65,0
2314,0,48.66,0
2315,0,25.67,0
2316,0,0,0
2317,1,59.89,0
2318,0,29.11,0
2319,0,20.85,0
2320,0,34.7,0
2321,0,14.95,0
2322,0,0,0
2323,1,79.46,0
2324,1,66.37,0
2325,0,11.27,0
2326,0,46.42,0
2327,0,2.64,0
2328,0,0,0
2329,0,0,0
2330,0,0,0
2331,0,0,0
2332,0,0,0
2333,0,0,0
2334,0,0,0
2335,0,0,0
2336,0,41.37,0
2337,1,62.2,0
2338,0,37.36,0
2339,0,32.74,0
2340,0,43.66,0
2341,0,37.54,0
2342,0,22.2,0
2343,0,24.26,0
2344,0,16.37,0
2345,1,82.83,0
2346,1,61.23,0
2347,0,11.67,0
2348,1,50.29,0
2349,0,0,0
2350,0,0,0
2351,0,0,0
2352,0,0,0
2353,0,0,0
2354,0,0,0
2355,0,5.51,0
2356,0,37.2,0
2357,0,25.34,0
2358,0,40.36,0
2359,0,48.05,0
2360,0,23.34,0
2361,0,33.03,0
2362,0,19.7,0
2363,1,97.45,0
2364,0,42.04,0
2365,0,37.32,0
2366,0,0,0
2367,0,0,0
2368,0,5.95,0
2369,0,36.41,0
2370,1,56.97,0
2371,0,29.7,0
2372,1,57.39,0
2373,0,48.14,0
2374,0,0,0
2375,1,85.6,0
2376,0,46.03,0
2377,0,12.54,0
2378,1,56.17,0
2379,0,0,0
2380,0,20.32,0
2381,0,0,0
2382,0,0,0
2383,0,0,0
2384,0,0,0
2385,0,0,0
2386,0,46.69,0
2387,1,71.3,0
2388,0,0,0
2389,1,57.95,0
2390,1,53.72,0
2391,0,29.33,0
2392,0,39.04,0
2393,0,18.85,0
2394,0,49.7,0
2395,0,0,0
2396,0,17.46,0
2397,0,14.82,0
2398,1,82.42,0
2399,1,67.82,0
2400,0,8.87,0
2401,0,12.78,0
2402,1,78.48,0
2403,0,0,0
2404,0,0,0
2405,1,77.7,0
2406,0,0,0
2407,0,0,0
2408,0,0,0
2409,0,0,0
2410,0,0,0
2411,0,0,0
2412,0,0,0
2413,0,0,0
2414,0,0,0
2415,0,0,0
2416,0,0,0
2417,0,30.65,0
2418,0,40.32,0
2419,0,40.32,0
2420,0,25.67,0
2421,0,0,0
2422,0,22.48,0
2423,1,50.7,0
2424,0,29.11,0
2425,0,40.73,0
2426,1,76.7,0
2427,0,33.57,0
2428,0,0,0
2429,0,13.99,0
2430,0,0,0
2431,1,78.52,0
2432,1,65.32,0
2433,0,11.27,0
2434,0,41.63,0
2435,0,7.16,0
2436,0,0,0
2437,0,0,0
2438,0,0,0
2439,0,0,0
2440,0,0,0
2441,0,0,0
2442,0,0,0
2443,0,0,0
2444,0,36.74,0
2445,0,37.2,0
2446,0,37.86,0
2447,0,33.96,0
2448,0,29.91,0
2449,0,39.44,0
2450,0,43.45,0
2451,0,20.15,0
2452,0,0,0
2453,1,97.83,0
2454,0,36.62,0
2455,0,39.36,0
2456,0,0,0
2457,0,0,0
2458,0,0,0
2459,0,0,0
2460,1,52.4,0
2461,0,25.67,0
2462,1,55.82,0
2463,0,34.91,0
2464,0,35.29,0
2465,0,27.82,0
2466,1,70.29,0
2467,0,14.51,0
2468,0,9.48,0
2469,0,32.02,0
2470,0,11.13,0
2471,0,0,0
2472,1,82.56,0
2473,0,0,0
2474,0,12.4,0
2475,0,3.46,0
2476,0,0,0
2477,0,26.9,0
2478,0,29.19,0
2479,0,20.63,0
2480,0,8.44,0
2481,0,0,0
2482,0,0,0
2483,0,4.64,0
2484,0,30.52,0
2485,0,26.55,0
2486,0,0,0
2487,1,70.07,0
2488,0,0,0
2489,0,0,0
2490,0,0,0
2491,0,0,0
2492,0,0,0
2493,0,0,0
2494,0,0,0
2495,0,0,0
2496,0,0,0
2497,0,0,0
2498,0,0,0
2499,0,33.48,0
2500,0,0,0
2501,0,36.62,0
2502,0,0,0
2503,0,17.09,0
2504,0,6.31,0
2505,0,5.18,0
2506,0,20.58,0
2507,0,0,0
2508,0,32.59,0
2509,0,0,0
2510,1,79.46,0
2511,1,68.86,0
2512,0,9.6,0
2513,0,18.75,0
2514,1,59.07,0
2515,0,0,0
2516,0,0,0
2517,0,0,0
2518,0,0,0
2519,0,0,0
2520,0,0,0
2521,0,0,0
2522,0,0,0
2523,0,0,0
2524,0,0,0
2525,0,0,0
2526,0,0,0
2527,0,30.37,0
2528,0,45.53,0
2529,0,44.41,0
2530,0,0,0
2531,0,29.59,0
2532,0,46.44,0
2533,0,45.59,0
2534,0,36.69,0
2535,0,7.59,0
2536,0,34.13,0
2537,0,17.01,0
2538,0,25.79,0
2539,0,0,0
2540,1,82.83,0
2541,1,50.86,0
2542,0,12.09,0
2543,1,52.87,0
2544,0,0,0
2545,0,0,0
2546,0,0,0
2547,0,0,0
2548,0,0,0
2549,0,0,0
2550,0,40.18,0
2551,0,46.04,0
2552,0,0,0
2553,1,56.84,0
2554,0,32.17,0
2555,0,17.7,0
2556,0,30.37,0
2557,0,0,0
2558,1,85.6,0
2559,1,67.53,0
2560,0,10.64,0
2561,1,60.37,0
2562,0,0,0
2563,0,0,0
2564,0,0,0
2565,0,0,0
2566,0,0,0
2567,0,0,0
2568,0,0,0
2569,0,0,0
2570,0,27.2,0
2571,0,46.02,0
2572,0,26.02,0
2573,0,39.92,0
2574,0,41.75,0
2575,0,38.26,0
2576,0,21.37,0
2577,0,33.03,0
2578,0,37.03,0
2579,0,0,0
2580,0,9.5,0
2581,0,0,0
2582,0,7.86,0
2583,0,0,0
2584,0,7.47,0
2585,0,0,0
2586,0,8.49,0
2587,0,25.51,0
2588,0,0,0
2589,0,0,0
2590,0,0,0
2591,0,33.03,0
2592,0,0,0
2593,0,0,0
2594,1,64.08,0
2595,0,0,0
2596,0,33.03,0
2597,0,24.7,0
2598,0,23.6,0
2599,1,79.46,0
2600,1,68.04,0
2601,0,11.77,0
2602,0,45.92,0
2603,0,13.62,0
2604,0,0,0
2605,0,0,0
2606,0,0,0
2607,0,0,0
2608,0,0,0
2609,0,0,0
2610,0,0,0
2611,0,0,0
2612,0,0,0
2613,0,16.87,0
2614,0,36.43,0
2615,1,61.15,0
2616,0,21.92,0
2617,0,12.05,0
2618,1,54.44,0
2619,0,29.11,0
2620,0,21.37,0
2621,0,34.13,0
2622,0,0,0
2623,0,14.7,0
2624,1,82.42,0
2625,1,67.02,0
2626,0,11.77,0
2627,0,43.39,0
2628,0,26.86,0
2629,0,0,0
2630,0,0,0
2631,0,12.07,0
2632,0,0,0
2633,0,0,0
2634,0,0,0
2635,0,0,0
2636,0,0,0
2637,0,0,0
2638,0,0,0
2639,0,0,0
2640,0,39.44,0
2641,0,37.2,0
2642,0,36.41,0
2643,0,0,0
2644,1,56.99,0
2645,0,24.39,0
2646,0,46.76,0
2647,0,30.95,0
2648,0,20.15,0
2649,0,35.91,0
2650,0,0,0
2651,1,51.42,0
2652,0,37.2,0
2653,1,82.83,0
2654,1,65.32,0
2655,0,11.27,0
2656,0,49.26,0
2657,0,2.64,0
2658,0,0,0
2659,0,0,0
2660,0,0,0
2661,0,0,0
2662,0,0,0
2663,0,0,0
2664,0,0,0
2665,0,0,0
2666,0,16.98,0
2667,0,45.53,0
2668,0,37.36,0
2669,0,29.59,0
2670,0,37.1,0
2671,0,46.84,0
2672,0,18.85,0
2673,0,32.01,0
2674,0,14.7,0
2675,0,0,0
2676,0,11.73,0
2677,0,0,0
2678,1,71.92,0
2679,0,0,0
2680,0,16.89,0
2681,0,15.77,0
2682,0,15.49,0
2683,0,0,0
2684,0,5.87,0
2685,0,13.82,0
2686,0,0,0
2687,0,0,0
2688,0,10.69,0
2689,0,0,0
2690,0,0,0
2691,0,0,0
2692,0,0,0
2693,0,0,0
2694,0,0,0
2695,0,12.2,0
2696,0,22.67,0
2697,1,86.71,0
2698,0,0,0
2699,0,25.34,0
2700,1,77.32,0
2701,1,61.56,0
2702,0,21.13,0
2703,0,26.37,0
2704,0,23.17,0
2705,0,28.74,0
2706,0,21.35,0
2707,0,25.79,0
2708,0,48.89,0
2709,0,44.06,0
2710,1,65.08,0
2711,1,59.85,0
2712,0,30.03,0
2713,0,35.78,0
2714,0,44.05,0
2715,0,48.87,0
2716,0,0,0
2717,0,0,0
2718,0,0,0
2719,0,0,0
2720,0,0,0
2721,0,0,0
2722,0,44.91,0
2723,0,21.52,0
2724,0,15.54,0
2725,0,9.46,0
2726,0,22.56,0
2727,0,6.77,0
2728,0,18.38,0
2729,0,15.89,0
2730,0,6.77,0
2731,0,0,0
2732,0,0,0
2733,0,8.12,0
2734,0,30.29,0
2735,1,54.71,0
2736,0,14.13,0
2737,0,28.65,0
2738,0,0,0
2739,0,0,0
2740,0,47.59,0
2741,0,44.7,0
2742,0,40.15,0
2743,1,69.12,0
2744,0,38.89,0
2745,0,18.75,0
2746,0,34.7,0
2747,0,0,0
2748,0,0,0
2749,0,0,0
2750,0,0,0
2751,0,5.51,0
2752,0,41.92,0
2753,0,10.81,0
2754,1,55.82,0
2755,0,36.69,0
2756,0,34.13,0
2757,1,60.11,0
2758,0,32.35,0
2759,0,14.13,0
2760,1,50.23,0
2761,0,0,0
2762,0,0,0
2763,0,0,0
2764,0,0,0
2765,0,0,0
2766,0,0,0
2767,0,0,0
2768,0,48.45,0
2769,0,45.48,0
2770,0,9,0
2771,1,59.89,0
2772,1,51.65,0
2773,0,25.1,0
2774,0,40.38,0
2775,0,40,0
2776,1,66.37,0
2777,0,30.33,0
2778,0,13.84,0
2779,0,41.27,0
2780,0,0,0
2781,0,0,0
2782,0,0,0
2783,0,0,0
2784,0,0,0
2785,0,46.21,0
2786,0,25.34,0
2787,1,56.99,0
2788,0,27.75,0
2789,0,46.58,0
2790,0,15.22,0
2791,0,39.3,0
2792,0,14.13,0
2793,0,37.2,0
2794,0,0,0
2795,0,0,0
2796,0,0,0
2797,0,27.2,0
2798,0,35.5,0
2799,0,46.6,0
2800,0,40.66,0
2801,1,54.63,0
2802,1,56.94,0
2803,0,12.09,0
2804,0,42.91,0
2805,0,0,0
2806,0,0,0
2807,0,0,0
2808,0,0,0
2809,0,0,0
2810,0,45.15,0
2811,0,26.37,0
2812,0,40.36,0
2813,0,42.2,0
2814,0,14.45,0
2815,0,32.09,0
2816,1,58.93,0
2817,0,13.56,0
2818,0,32.13,0
2819,0,0,0
2820,0,0,0
2821,1,57.23,0
2822,0,0,0
