Index,API,Score,Actual
1452,0,0,0
1453,0,6.92,0
1454,0,32.79,0
1455,0,15.01,0
1456,0,44.96,0
1457,0,13.55,0
1458,0,31.52,0
1459,0,0,0
1460,0,12.2,0
1461,0,0,0
1462,1,90.73,0
1463,0,30.37,0
1464,0,31.43,0
1465,0,0,0
1466,0,0,0
1467,0,0,0
1468,0,0,0
1469,0,31.38,0
1470,0,17.7,0
1471,1,57.32,0
1472,0,34.48,0
1473,0,31.29,0
1474,1,90.7,0
1475,1,97.24,0
1476,0,22.37,0
1477,0,43.41,0
1478,0,21.32,0
1479,0,0,0
1480,0,0,0
1481,0,0,0
1482,0,0,0
1483,0,0,0
1484,0,0,0
1485,0,0,0
1486,0,0,0
1487,0,45.85,0
1488,0,43.62,0
1489,0,0,0
1490,1,51.79,0
1491,0,46.7,0
1492,0,46.37,0
1493,0,26.01,0
1494,0,38.76,0
1495,0,15.49,0
1496,1,53.19,0
1497,0,0,0
1498,0,0,0
1499,0,23.14,0
1500,0,28.8,0
1501,0,37.2,0
1502,0,0,0
1503,0,15.83,0
1504,0,0,0
1505,0,0,0
1506,0,0,0
1507,0,0,0
1508,0,0,0
1509,0,0,0
1510,0,43.63,0
1511,0,49.26,0
1512,0,0,0
1513,1,51.15,0
1514,1,50.68,0
1515,0,48.02,0
1516,0,24.03,0
1517,0,35.94,0
1518,0,33.5,0
1519,1,53.1,0
1520,0,0,0
1521,0,38.16,0
1522,0,0,0
1523,0,0,0
1524,0,22.87,0
1525,0,0,0
1526,0,23.97,0
1527,0,0,0
1528,0,20.32,0
1529,0,0,0
1530,1,66.04,0
1531,0,10.51,0
1532,1,51.2,0
1533,0,21.06,0
1534,0,28.76,0
1535,0,11.77,0
1536,1,68.05,0
1537,1,76.47,0
1538,1,72.9,0
1539,1,59.81,0
1540,0,45.63,0
1541,0,0,0
1542,0,0,0
1543,0,24,0
1544,0,29.07,0
1545,0,12.6,0
1546,0,13.22,0
1547,0,10.23,0
1548,0,21.32,0
1549,0,18.02,0
1550,0,12.2,0
1551,1,61.12,0
1552,0,22.72,0
1553,0,0,0
1554,0,40.94,0
1555,0,45.53,0
1556,1,69.35,0
1557,0,14.19,0
1558,0,24.96,0
1559,0,0,0
1560,0,0,0
1561,0,18.67,0
1562,0,29.29,0
1563,0,46.81,0
1564,0,38.25,0
1565,1,61,0
1566,0,23.23,0
1567,0,0,0
1568,0,33.38,0
1569,1,56.43,0
1570,1,69.35,0
1571,0,10.64,0
1572,0,28.56,0
1573,0,0,0
1574,0,0,0
1575,0,11.98,0
1576,0,28.7,0
1577,1,51.36,0
1578,0,39.7,0
1579,1,62.47,0
1580,0,10.47,0
1581,0,23.36,0
1582,0,0,0
1583,0,20.65,0
1584,1,58.04,0
1585,0,32.68,0
1586,1,69.35,0
1587,0,9.29,0
1588,0,33.7,0
1589,0,0,0
1590,0,0,0
1591,0,0,0
1592,0,3.94,0
1593,0,48.81,0
1594,0,34.28,0
1595,0,30.88,0
1596,0,33.8,0
1597,1,51.36,0
1598,0,28.97,0
1599,0,32.3,0
1600,0,0,0
1601,0,0,0
1602,0,4.29,0
1603,0,49.7,0
1604,1,59.26,0
1605,0,31.34,0
1606,1,57.46,0
1607,0,21.6,0
1608,0,34.28,0
1609,0,0,0
1610,0,0,0
1611,0,0,0
1612,0,0,0
1613,0,41.37,0
1614,0,20.32,0
1615,1,56.72,0
1616,0,17.26,0
1617,0,35.41,0
1618,0,48.58,0
1619,0,36.67,0
1620,0,0,0
1621,0,0,0
1622,0,0,0
1623,1,60.52,0
1624,0,47.43,0
1625,0,44.55,0
1626,1,66.05,0
1627,0,40.54,0
1628,0,36.66,0
1629,0,0,0
1630,0,0,0
1631,0,0,0
1632,0,0,0
1633,0,19.17,0
1634,0,37.32,0
1635,0,47.11,0
1636,0,34.11,0
1637,0,27.41,0
1638,1,61.88,0
1639,0,10.15,0
1640,0,34.31,0
1641,0,0,0
1642,0,0,0
1643,0,0,0
1644,0,17.44,0
1645,1,53.17,0
1646,1,53.99,0
1647,0,31.28,0
1648,0,49.07,0
1649,1,61.88,0
1650,0,14.74,0
1651,0,30.39,0
1652,0,0,0
1653,0,0,0
1654,0,0,0
1655,0,3.8,0
1656,0,42.82,0
1657,0,33.64,0
1658,0,39.9,0
1659,0,38.16,0
1660,0,20.15,0
1661,1,65.61,0
1662,0,8.79,0
1663,0,0,0
1664,0,2.79,0
1665,0,15.46,0
1666,0,28.4,0
1667,0,9.12,0
1668,0,12.31,0
1669,0,13.81,0
1670,0,4.37,0
1671,0,22.33,0
1672,0,26.55,0
1673,0,22.43,0
1674,0,0,0
1675,1,81.1,0
1676,0,49.93,0
1677,0,10.39,0
1678,1,66.1,0
1679,0,0,0
1680,0,0,0
1681,0,0,0
1682,0,0,0
1683,0,14.74,0
1684,0,15.57,0
1685,0,0,0
1686,0,0,0
1687,0,0,0
1688,0,0,0
1689,0,0,0
1690,0,28.67,0
1691,0,43.87,0
1692,0,37.07,0
1693,0,0,0
1694,1,52.93,0
1695,1,52.89,0
1696,1,61.96,0
1697,0,31.65,0
1698,0,26.97,0
1699,0,29.28,0
1700,0,0,0
1701,0,49.7,0
1702,1,59.13,0
1703,0,0,0
1704,1,83.03,0
1705,0,46.59,0
1706,0,10.72,0
1707,1,57.89,0
1708,0,0,0
1709,0,0,0
1710,0,0,0
1711,0,0,0
1712,0,0,0
1713,0,0,0
1714,0,0,0
1715,0,0,0
1716,0,0,0
1717,0,3.97,0
1718,1,81.7,0
1719,0,43.62,0
1720,0,0,0
1721,0,47.11,0
1722,0,31.81,0
1723,0,46.01,0
1724,0,20.75,0
1725,0,33.03,0
1726,0,13.99,0
1727,0,35.84,0
1728,1,74.99,0
1729,0,17.68,0
1730,1,56.3,0
1731,0,15.59,0
1732,0,29.33,0
1733,0,26.07,0
1734,0,19.7,0
1735,0,40.31,0
1736,1,54.14,0
1737,1,56.76,0
1738,1,70.01,0
1739,1,60.23,0
1740,0,34.37,0
1741,0,0,0
1742,0,0,0
1743,0,0,0
1744,0,33.25,0
1745,0,14.61,0
1746,0,19.87,0
1747,0,16.37,0
1748,0,12.3,0
1749,0,12.31,0
1750,0,16.53,0
1751,0,11.51,0
1752,0,17.44,0
1753,0,49.42,0
1754,0,9.84,0
1755,0,43.18,0
1756,0,0,0
1757,0,9.22,0
1758,0,0,0
1759,0,0,0
1760,0,0,0
1761,0,0,0
1762,1,51.05,0
1763,0,20.98,0
1764,1,51.07,0
1765,1,55.77,0
1766,0,27.64,0
1767,0,36.07,0
1768,0,46.89,0
1769,1,71.13,0
1770,0,9.29,0
1771,0,36.33,0
1772,0,0,0
1773,0,0,0
1774,0,0,0
1775,0,0,0
1776,0,41.05,0
1777,0,31.81,0
1778,0,44.75,0
1779,0,37.34,0
1780,1,57.11,0
1781,0,33.03,0
1782,0,29.61,0
1783,0,0,0
1784,0,0,0
1785,0,0,0
1786,0,22.7,0
1787,0,46.53,0
1788,0,48.35,0
1789,0,49.7,0
1790,1,59.58,0
1791,0,19.85,0
1792,0,25.23,0
1793,0,0,0
1794,0,0,0
1795,0,0,0
1796,0,10.18,0
1797,0,43.62,0
1798,0,33.64,0
1799,0,34.99,0
1800,0,38.16,0
1801,1,59.84,0
1802,0,9.56,0
1803,0,32.31,0
1804,0,0,0
1805,0,0,0
1806,0,10.91,0
1807,0,37.32,0
1808,1,50.05,0
1809,0,29.11,0
1810,1,74.85,0
1811,0,9.99,0
1812,0,34.61,0
1813,0,0,0
1814,0,0,0
1815,0,0,0
1816,0,3.8,0
1817,0,42.82,0
1818,0,34.28,0
1819,0,35.87,0
1820,0,33.41,0
1821,0,48.3,0
1822,0,29.7,0
1823,0,28.27,0
1824,0,0,0
1825,0,20.45,0
1826,0,42.29,0
1827,0,47.52,0
1828,1,63.47,0
1829,0,29.51,0
1830,0,35.62,0
1831,0,0,0
1832,0,0,0
1833,0,0,0
1834,0,0,0
1835,0,44.74,0
1836,0,23.94,0
1837,0,48.39,0
1838,0,37.36,0
1839,0,31.52,0
1840,0,38.69,0
1841,0,13.99,0
1842,0,24.97,0
1843,0,46.25,0
1844,1,70.01,0
1845,0,36.38,0
1846,0,32.16,0
1847,0,0,0
1848,0,0,0
1849,0,0,0
1850,0,0,0
1851,0,19.34,0
1852,0,37.32,0
1853,0,40.04,0
1854,0,38,0
1855,0,42.01,0
1856,0,33.88,0
1857,1,52.61,0
1858,0,21.27,0
1859,0,0,0
1860,0,0,0
1861,0,36.26,0
1862,0,46.03,0
1863,0,40.18,0
1864,0,48.85,0
1865,0,34.95,0
1866,0,0,0
1867,0,0,0
1868,0,0,0
1869,0,0,0
1870,0,28.67,0
1871,0,30.23,0
1872,0,43.14,0
1873,0,32.22,0
1874,0,26.76,0
1875,1,52.81,0
1876,0,31.48,0
1877,0,0,0
1878,0,0,0
1879,0,20.45,0
1880,0,46.25,0
1881,0,46.02,0
1882,0,45.35,0
1883,1,71.03,0
1884,0,9.99,0
1885,0,34.94,0
1886,0,0,0
1887,0,0,0
1888,0,0,0
1889,0,0,0
1890,0,48.3,0
1891,0,30.61,0
1892,0,27.85,0
1893,0,26.44,0
1894,0,17.01,0
1895,0,22.98,0
1896,0,0,0
1897,0,16.75,0
1898,0,7.44,0
1899,0,9.62,0
1900,0,0,0
1901,1,85.9,0
1902,0,31.05,0
1903,0,35.73,0
1904,0,18.7,0
1905,0,0,0
1906,0,0,0
1907,0,0,0
1908,0,0,0
1909,0,0,0
1910,0,0,0
1911,0,13.87,0
1912,0,46.37,0
1913,0,20.32,0
1914,0,0,0
1915,0,45.65,0
1916,0,19.97,0
1917,0,29.28,0
1918,0,13.34,0
1919,1,86.79,0
1920,0,27.13,0
1921,0,26.46,0
1922,0,31.66,0
1923,0,0,0
1924,0,0,0
1925,0,0,0
1926,0,0,0
1927,0,0,0
1928,0,0,0
1929,0,16.06,0
1930,1,63.87,0
1931,0,30.23,0
1932,0,37.94,0
1933,0,45.41,0
1934,0,18.67,0
1935,0,28.1,0
1936,0,0,0
1937,1,90.67,0
1938,0,25.65,0
1939,0,39.84,0
1940,0,0,0
1941,0,0,0
1942,0,0,0
1943,0,0,0
1944,0,0,0
1945,0,12.43,0
1946,0,41.15,0
1947,0,24.7,0
1948,0,47.11,0
1949,0,18.54,0
1950,0,33.79,0
1951,0,0,0
1952,1,87.8,0
1953,0,29.7,0
1954,0,28.27,0
1955,0,0,0
1956,0,12.91,0
1957,0,42.29,0
1958,0,47.52,0
1959,1,57.39,0
1960,0,30.09,0
1961,0,0,0
1962,1,91.15,0
1963,0,28.61,0
1964,0,41.44,0
1965,0,0,0
1966,0,17.24,0
1967,0,0,0
1968,0,0,0
1969,0,0,0
1970,0,0,0
1971,1,63.74,0
1972,0,21.44,0
1973,0,46.42,0
1974,1,50.74,0
1975,0,26.68,0
1976,0,27.33,0
1977,0,47.98,0
1978,0,0,0
1979,0,29.96,0
1980,0,0,0
1981,1,74.27,0
1982,1,62.41,0
1983,0,8.56,0
1984,1,66.37,0
1985,0,0,0
1986,0,0,0
1987,0,0,0
1988,0,0,0
1989,0,0,0
1990,0,0,0
1991,0,0,0
1992,0,0,0
1993,0,0,0
1994,0,0,0
1995,1,81.7,0
1996,0,21.92,0
1997,0,39.7,0
1998,1,52.08,0
1999,0,0,0
2000,0,17.52,0
2001,0,49.27,0
2002,0,37.53,0
2003,0,19.7,0
2004,0,28.86,0
2005,0,0,0
2006,0,11.39,0
2007,1,83.59,0
2008,0,31.05,0
2009,0,22.48,0
2010,0,35.78,0
2011,0,0,0
2012,0,0,0
2013,0,0,0
2014,0,0,0
2015,0,0,0
2016,0,0,0
2017,0,11.63,0
2018,0,44.24,0
2019,0,29.6,0
2020,1,54.31,0
2021,0,34.44,0
2022,0,40.8,0
2023,0,13.55,0
2024,0,0,0
2025,1,75.5,0
2026,0,20.25,0
2027,0,30.95,0
2028,0,0,0
2029,0,0,0
2030,0,10.71,0
2031,0,43.51,0
2032,0,0,0
2033,0,32.59,0
2034,0,34.58,0
2035,0,44.56,0
2036,0,7.64,0
2037,0,10.31,0
2038,0,22.93,0
2039,0,0,0
2040,1,65.61,0
2041,0,8.79,0
2042,0,10.44,0
2043,0,0,0
2044,0,24.52,0
2045,0,18.55,0
2046,0,15.4,0
2047,0,8.27,0
2048,0,20.06,0
2049,0,2.31,0
2050,0,35.66,0
2051,0,0,0
2052,1,70.07,0
2053,0,0,0
2054,0,0,0
2055,0,0,0
2056,0,0,0
2057,0,0,0
2058,0,0,0
2059,0,0,0
2060,0,0,0
2061,0,0,0
2062,0,22.43,0
2063,0,0,0
2064,0,24.19,0
2065,0,34.48,0
2066,0,13.57,0
2067,0,10.71,0
2068,0,16.37,0
2069,0,0,0
2070,0,22.02,0
2071,0,0,0
2072,1,83.39,0
2073,1,51.55,0
2074,0,9.49,0
2075,1,59.35,0
2076,0,0,0
2077,0,0,0
2078,0,0,0
2079,0,0,0
2080,0,0,0
2081,0,0,0
2082,0,0,0
2083,0,0,0
2084,0,0,0
2085,0,4.01,0
2086,0,43.87,0
2087,0,42.81,0
2088,0,0,0
2089,0,47.95,0
2090,0,41.52,0
2091,0,36.26,0
2092,0,5.47,0
2093,0,30.13,0
2094,0,32.22,0
2095,0,0,0
2096,1,90.67,0
2097,0,28.61,0
2098,0,37.2,0
2099,0,0,0
2100,0,0,0
2101,0,0,0
2102,0,0,0
2103,0,0,0
2104,0,39.51,0
2105,0,28.41,0
2106,0,46.71,0
2107,0,0,0
2108,0,38.16,0
2109,0,14.95,0
2110,1,90.92,0
2111,0,30.87,0
2112,0,43.41,0
2113,0,0,0
2114,0,0,0
2115,0,0,0
2116,0,0,0
2117,0,0,0
2118,0,0,0
2119,0,0,0
2120,1,50.14,0
2121,0,28.99,0
2122,0,32.44,0
2123,0,43.95,0
2124,0,32.13,0
2125,0,28.47,0
2126,0,32.26,0
2127,0,0,0
2128,0,7.45,0
2129,0,0,0
2130,0,6.26,0
2131,0,0,0
2132,0,6.78,0
2133,0,0,0
2134,0,6.72,0
2135,0,0,0
2136,0,0,0
2137,0,0,0
2138,0,0,0
2139,0,33.03,0
2140,0,25.84,0
2141,0,0,0
2142,0,0,0
2143,0,33.03,0
2144,0,14.81,0
2145,0,11.77,0
2146,1,84.16,0
2147,0,39.9,0
2148,0,24.33,0
2149,0,37.32,0
2150,0,0,0
2151,0,0,0
2152,0,0,0
2153,0,0,0
2154,0,0,0
2155,0,0,0
2156,0,0,0
2157,0,3.67,0
2158,0,43.14,0
2159,1,53.17,0
2160,0,0,0
2161,1,50.11,0
2162,0,33.7,0
2163,0,14.7,0
2164,0,26.62,0
2165,0,13.34,0
2166,1,83.03,0
2167,0,43.7,0
2168,0,22.49,0
2169,0,45.57,0
2170,0,0,0
2171,0,8.52,0
2172,0,0,0
2173,0,0,0
2174,0,0,0
2175,0,0,0
2176,0,0,0
2177,0,0,0
2178,0,0,0
2179,0,41.22,0
2180,0,42.82,0
2181,0,0,0
2182,0,43.41,0
2183,0,38.54,0
2184,0,42.26,0
2185,0,16.37,0
2186,0,30.13,0
2187,0,25.79,0
2188,0,48.51,0
2189,1,86.1,0
2190,0,31.05,0
2191,0,27.71,0
2192,0,31.66,0
2193,0,0,0
2194,0,0,0
2195,0,0,0
2196,0,0,0
2197,0,0,0
2198,0,0,0
2199,0,4.29,0
2200,0,44.24,0
2201,0,28.99,0
2202,0,40.44,0
2203,0,34.88,0
2204,0,23.78,0
2205,0,29.28,0
2206,0,16.37,0
2207,0,10.44,0
2208,0,0,0
2209,1,56.22,0
2210,0,8.54,0
2211,0,17.42,0
2212,0,16.75,0
2213,0,4.55,0
2214,0,11.7,0
2215,0,24.98,0
2216,0,0,0
2217,0,9.32,0
2218,0,0,0
2219,0,0,0
2220,0,0,0
2221,0,0,0
2222,0,0,0
2223,0,0,0
2224,0,22.67,0
2225,1,74.99,0
2226,0,38.72,0
2227,0,44.71,0
2228,1,67.68,0
2229,0,11.46,0
2230,0,13.21,0
2231,0,37.2,0
2232,0,17.05,0
2233,0,40.97,0
2234,0,37.59,0
2235,1,57.43,0
2236,1,62.76,0
2237,0,38.86,0
2238,0,40.32,0
2239,0,37.77,0
2240,1,63.4,0
2241,0,0,0
2242,0,0,0
2243,0,0,0
2244,0,0,0
2245,0,38.17,0
2246,0,15.44,0
2247,0,20.38,0
2248,0,0,0
2249,0,11.73,0
2250,0,12.98,0
2251,0,15.44,0
2252,0,17.74,0
2253,0,18.16,0
2254,0,13.88,0
2255,1,59.14,0
2256,0,10.99,0
2257,0,23.36,0
2258,0,0,0
2259,0,13.29,0
2260,1,53.08,0
2261,0,37.34,0
2262,1,71.04,0
2263,1,81.7,0
2264,0,34.39,0
2265,0,0,0
2266,0,0,0
2267,0,0,0
2268,0,4.01,0
2269,0,41.15,0
2270,0,33.03,0
2271,0,33.99,0
2272,0,39.7,0
2273,1,59.12,0
2274,0,28.1,0
2275,0,0,0
2276,0,0,0
2277,0,0,0
2278,0,0,0
2279,0,0,0
2280,0,0,0
2281,0,0,0
2282,0,43.84,0
2283,0,20.53,0
2284,1,51.17,0
2285,0,47.53,0
2286,0,24.29,0
2287,0,37.67,0
2288,1,69.92,0
2289,0,29.55,0
2290,0,40.18,0
2291,0,0,0
2292,1,81.7,0
2293,0,0,0
2294,0,0,0
2295,0,22.03,0
2296,0,28.13,0
2297,1,50.13,0
2298,0,32.22,0
2299,0,33.79,0
2300,0,47.53,0
2301,0,33.04,0
2302,0,0,0
2303,0,0,0
2304,0,0,0
2305,0,29.8,0
2306,0,34.66,0
2307,0,48.37,0
2308,0,45.77,0
2309,0,44.33,0
2310,0,36.66,0
2311,0,0,0
2312,0,0,0
2313,0,0,0
2314,0,0,0
2315,0,28.67,0
2316,0,28.99,0
2317,0,41.44,0
2318,0,34.86,0
2319,0,35.84,0
2320,1,53.17,0
2321,0,28.71,0
2322,0,0,0
2323,0,0,0
2324,0,41.7,0
2325,0,40.47,0
2326,0,23.23,0
2327,1,66.36,0
2328,0,14.97,0
2329,0,31.13,0
2330,0,0,0
2331,0,0,0
2332,0,0,0
2333,0,0,0
2334,0,40.27,0
2335,0,26.43,0
2336,1,53.15,0
2337,0,31.21,0
2338,0,35.84,0
2339,1,73.93,0
2340,0,22.37,0
2341,0,0,0
2342,0,26.48,0
2343,0,0,0
2344,0,0,0
2345,0,0,0
2346,0,0,0
2347,0,0,0
2348,0,0,0
2349,0,0,0
2350,0,0,0
2351,0,35.15,0
2352,0,45.39,0
2353,0,18.45,0
2354,0,29.25,0
2355,1,53.03,0
2356,0,47.17,0
2357,0,29.18,0
2358,0,36.46,0
2359,0,21.57,0
2360,1,64.22,0
2361,0,36.06,0
2362,0,36.39,0
2363,0,0,0
2364,0,0,0
2365,0,0,0
2366,0,0,0
2367,0,21.92,0
2368,0,28.41,0
2369,0,47.53,0
2370,0,35.25,0
2371,0,10.17,0
2372,1,64.16,0
2373,0,15.59,0
2374,1,58.52,0
2375,0,0,0
2376,0,0,0
2377,0,0,0
2378,0,0,0
2379,0,0,0
2380,0,0,0
2381,0,0,0
2382,0,0,0
2383,0,0,0
2384,0,37.08,0
2385,0,40.82,0
2386,0,17.88,0
2387,0,30.36,0
2388,1,50.98,0
2389,0,47.74,0
2390,0,32.23,0
2391,0,35.11,0
2392,0,28.08,0
2393,1,50.57,0
2394,1,54.49,0
2395,0,30.67,0
2396,0,36.7,0
2397,0,0,0
2398,0,0,0
2399,0,0,0
2400,0,0,0
2401,0,40.52,0
2402,0,19.9,0
2403,1,56,0
2404,0,27.1,0
2405,0,34.19,0
2406,1,54.29,0
2407,0,33.54,0
2408,0,17.8,0
2409,0,0,0
2410,0,0,0
2411,0,0,0
2412,0,0,0
2413,0,0,0
2414,0,19.34,0
2415,0,43.62,0
2416,0,28.17,0
2417,1,54.01,0
2418,0,36.33,0
2419,0,12.82,0
2420,0,27.17,0
2421,1,68.09,0
2422,0,16.14,0
2423,0,36.33,0
2424,0,0,0
2425,0,0,0
2426,0,0,0
2427,0,0,0
2428,0,45.07,0
2429,0,27.86,0
2430,0,48.82,0
2431,0,37.36,0
2432,0,38.88,0
2433,0,39.92,0
2434,0,32.71,0
2435,0,0,0
2436,0,21.58,0
2437,0,0,0
2438,1,55.26,0
2439,0,28,0
2440,0,36.54,0
2441,1,71.52,0
2442,0,33.5,0
2443,0,38.64,0
2444,0,0,0
2445,0,0,0
2446,0,0,0
2447,0,0,0
2448,0,26.42,0
2449,0,29.91,0
2450,0,39.53,0
2451,0,36.91,0
2452,0,27.79,0
2453,0,0,0
2454,0,5.06,0
2455,0,0,0
2456,0,0,0
2457,1,88.52,0
2458,0,9.99,0
2459,0,25.79,0
2460,0,0,0
2461,0,13.29,0
2462,0,48.01,0
2463,0,42.84,0
2464,1,57.39,0
2465,1,82.85,0
2466,0,35.48,0
2467,0,9.49,0
2468,1,71.13,0
2469,0,0,0
2470,0,0,0
2471,0,0,0
2472,0,0,0
2473,0,0,0
2474,0,0,0
2475,0,0,0
2476,0,0,0
2477,0,0,0
2478,0,0,0
2479,0,0,0
2480,1,81.7,0
2481,0,0,0
2482,0,35.05,0
2483,1,50.13,0
2484,0,39.28,0
2485,1,81.7,0
2486,0,22.53,0
2487,0,38.59,0
2488,0,28.67,0
2489,0,33.43,0
2490,0,6.67,0
2491,0,28.47,0
2492,0,13.76,0
2493,0,18.22,0
2494,0,0,0
2495,0,22.91,0
2496,0,0,0
2497,1,86.79,0
2498,0,27.13,0
2499,0,31.92,0
2500,0,34.89,0
2501,0,0,0
2502,0,0,0
2503,0,0,0
2504,0,0,0
2505,0,0,0
2506,0,0,0
2507,0,0,0
2508,0,37.8,0
2509,0,44.04,0
2510,0,17.7,0
2511,0,39.7,0
2512,0,41.7,0
2513,0,5.82,0
2514,0,22.28,0
2515,0,31.28,0
2516,1,89.37,0
2517,0,28.62,0
2518,0,35.1,0
2519,0,0,0
2520,0,0,0
2521,0,0,0
2522,0,0,0
2523,0,0,0
2524,0,37.08,0
2525,0,38.24,0
2526,0,46.71,0
2527,0,24.95,0
2528,0,38.16,0
2529,0,14.95,0
2530,0,39.7,0
2531,0,0,0
2532,0,7.02,0
2533,0,0,0
2534,0,23.43,0
2535,0,46.92,0
2536,0,33.74,0
2537,0,0,0
2538,0,0,0
2539,0,22.86,0
2540,0,0,0
2541,0,44.14,0
2542,0,38.16,0
2543,0,31.09,0
2544,0,0,0
2545,0,24.95,0
2546,0,0,0
2547,0,19.44,0
2548,0,22.03,0
2549,0,22.48,0
2550,0,22.04,0
2551,0,0,0
2552,0,23.45,0
2553,0,23.31,0
2554,0,36.14,0
2555,0,0,0
2556,0,33.37,0
2557,0,0,0
2558,0,6.47,0
2559,0,9.7,0
2560,0,0,0
2561,0,27.7,0
2562,0,30.21,0
2563,0,36.29,0
2564,0,18.51,0
2565,0,0,0
2566,0,37.31,0
2567,0,48.75,0
2568,0,48.11,0
2569,0,17.76,0
2570,0,6.15,0
2571,0,0,0
2572,0,46.97,0
2573,0,46.13,0
2574,0,7.2,0
2575,0,14.44,0
2576,0,38.75,0
2577,0,0,0
2578,0,33.03,0
2579,0,0,0
2580,0,32.33,0
2581,0,0,0
2582,0,37.36,0
2583,0,40.77,0
2584,0,0,0
2585,0,0,0
2586,0,0,0
2587,0,30.81,0
2588,0,0,0
2589,0,11.4,0
2590,0,11.04,0
2591,0,0,0
2592,0,35.74,0
2593,0,0,0
2594,0,0,0
2595,0,14.82,0
2596,0,44.79,0
2597,0,0,0
2598,0,5.82,0
2599,0,40.88,0
2600,0,7.02,0
2601,0,11.08,0
2602,0,44.04,0
2603,0,0,0
2604,0,26.78,0
2605,0,0,0
2606,0,32.65,0
2607,0,23.38,0
2608,0,43.7,0
2609,0,0,0
2610,0,15.39,0
2611,0,0,0
2612,0,24.17,0
2613,0,13.59,0
2614,0,28.06,0
2615,0,25.95,0
2616,0,4.46,0
2617,0,46.64,0
2618,0,0,0
2619,0,29.17,0
2620,0,0,0
2621,0,6.68,0
2622,0,0,0
2623,0,4.58,0
2624,0,0,0
2625,0,0,0
2626,0,13.21,0
2627,0,7.02,0
2628,0,0,0
2629,0,40.88,0
2630,0,29.93,0
2631,1,52.12,0
2632,1,70.85,0
2633,0,6.68,0
2634,0,0,0
2635,0,31.03,0
2636,0,48.82,0
2637,1,81.06,0
2638,0,0,0
2639,1,67.53,0
2640,0,41.59,0
2641,1,70.96,0
2642,0,0,0
2643,0,28.06,0
2644,0,33.57,0
2645,0,22.7,0
2646,0,33.03,0
2647,0,31.1,0
2648,0,34.7,0
2649,1,64.7,0
2650,1,55.44,0
2651,0,0,0
2652,0,16.37,0
2653,0,38.24,0
2654,0,45.57,0
2655,0,0,0
2656,0,33.57,0
2657,0,34.7,0
2658,0,7.2,0
2659,0,12.2,0
2660,0,12.43,0
2661,0,0,0
2662,0,42.55,0
2663,0,30.95,0
2664,1,52.08,0
2665,0,31.41,0
2666,0,11.4,0
2667,0,0,0
2668,0,3.38,0
2669,0,20.76,0
2670,0,30.26,0
2671,0,0,0
2672,0,9.11,0
2673,0,26.02,0
2674,0,9.11,0
2675,0,29.11,0
2676,0,9,0
2677,0,29.11,0
2678,0,9.34,0
2679,0,26.02,0
2680,0,9.11,0
2681,0,49.7,0
2682,0,14.74,0
2683,0,0,0
2684,0,9.8,0
2685,0,20.76,0
2686,0,12.2,0
2687,0,24.7,0
2688,0,10.45,0
2689,0,20.76,0
2690,0,12.91,0
2691,0,26.02,0
2692,0,9.13,0
2693,0,20.76,0
2694,0,11.98,0
2695,0,24.7,0
2696,0,9.58,0
2697,0,26.02,0
2698,0,9,0
2699,0,27.48,0
2700,0,21.6,0
2701,0,0,0
2702,0,0,0
2703,0,28.27,0
2704,0,45.85,0
2705,0,9.11,0
2706,0,49.7,0
2707,0,9.58,0
2708,0,26.02,0
2709,0,9.34,0
2710,0,24.7,0
2711,0,8.9,0
2712,0,47.32,0
2713,0,8.9,0
2714,0,49.7,0
2715,0,9.11,0
2716,0,24.7,0
2717,0,9.58,0
2718,0,26.02,0
2719,0,0,0
2720,0,21.92,0
2721,0,0,0
2722,0,9.11,0
2723,0,29.11,0
2724,0,0,0
2725,0,23.03,0
2726,1,70.29,0
2727,0,9,0
2728,0,27.48,0
2729,0,9.58,0
2730,0,26.02,0
2731,0,9.7,0
2732,0,49.7,0
2733,0,47.29,0
2734,0,27.1,0
2735,1,63.99,0
2736,1,52.82,0
2737,0,0,0
2738,1,72.24,0
2739,1,61.03,0
2740,0,27.39,0
2741,0,0,0
2742,0,36.77,0
2743,0,4.91,0
2744,0,0,0
2745,0,13.84,0
2746,0,19.2,0
2747,0,0,0
2748,0,25.07,0
2749,0,14.8,0
2750,0,0,0
2751,0,41.33,0
2752,0,0,0
2753,1,67.6,0
2754,0,0,0
2755,0,42.94,0
2756,0,19.82,0
2757,0,0,0
2758,0,44.67,0
2759,0,19.7,0
2760,0,0,0
2761,0,0,0
2762,0,17.97,0
2763,0,0,0
2764,0,0,0
2765,1,52.48,0
2766,0,0,0
2767,0,0,0
2768,0,13.3,0
2769,1,90.32,0
2770,1,58.88,0
2771,0,0,0
2772,0,18.94,0
2773,0,0,0
2774,1,58.79,0
2775,0,0,0
2776,0,34.93,0
2777,0,0,0
2778,0,8.12,0
2779,0,27.7,0
2780,0,47.72,0
2781,0,0,0
2782,0,0,0
2783,0,42.37,0
2784,0,0,0
2785,1,80.01,0
2786,0,27.48,0
2787,0,4.64,0
2788,0,0,0
2789,0,0,0
2790,0,0,0
2791,0,0,0
2792,0,43.93,0
2793,0,22.88,0
2794,0,0,0
2795,0,32.45,0
2796,0,43.58,0
2797,1,80.99,0
2798,0,14.06,0
2799,0,0,0
2800,0,33.03,0
2801,0,49.98,0
2802,0,10.07,0
2803,0,15.35,0
2804,1,51.8,0
