Index,API,Score,Actual
1427,0,42.83,0
1428,0,14.98,0
1429,0,0,0
1430,0,42,0
1431,0,37.82,0
1432,1,50.76,0
1433,0,22.57,0
1434,0,0,0
1435,0,0,0
1436,0,12.88,0
1437,0,25.05,0
1438,0,44.64,0
1439,0,29.06,0
1440,0,42.83,0
1441,0,17.58,0
1442,0,0,0
1443,0,30.36,0
1444,0,49.07,0
1445,1,58.61,0
1446,0,36.64,0
1447,0,26.91,0
1448,0,0,0
1449,0,0,0
1450,0,12.88,0
1451,0,29.15,0
1452,0,46.2,0
1453,0,21.4,0
1454,0,0,0
1455,0,21.47,0
1456,0,18.19,0
1457,0,6.12,0
1458,0,0,0
1459,1,74.39,0
1460,0,12.75,0
1461,0,35.46,0
1462,0,0,0
1463,0,0,0
1464,0,0,0
1465,0,0,0
1466,0,14.9,0
1467,0,47.39,0
1468,0,24.37,0
1469,0,34.13,0
1470,0,31.61,0
1471,0,11.39,0
1472,1,73.79,0
1473,0,12.4,0
1474,0,35.46,0
1475,0,0,0
1476,0,0,0
1477,0,0,0
1478,0,0,0
1479,0,21.44,0
1480,1,57.12,0
1481,0,31.68,0
1482,0,41.25,0
1483,0,17.65,0
1484,0,16.37,0
1485,1,76.45,0
1486,0,21.62,0
1487,0,19.55,0
1488,0,0,0
1489,0,0,0
1490,0,0,0
1491,0,36.84,0
1492,0,30.16,0
1493,0,43.82,0
1494,0,26.49,0
1495,0,0,0
1496,1,72.56,0
1497,0,23.75,0
1498,0,0,0
1499,0,24.7,0
1500,0,45.58,0
1501,1,57.39,0
1502,0,25.97,0
1503,1,75.58,0
1504,0,22.21,0
1505,0,0,0
1506,0,10.45,0
1507,0,0,0
1508,0,0,0
1509,0,32.07,0
1510,0,27.31,0
1511,1,54.64,0
1512,0,36.7,0
1513,0,39.04,0
1514,0,44.7,0
1515,0,23.53,0
1516,0,0,0
1517,1,78.99,0
1518,0,21.41,0
1519,0,42.05,0
1520,0,0,0
1521,0,0,0
1522,0,0,0
1523,0,0,0
1524,0,0,0
1525,0,0,0
1526,0,0,0
1527,0,0,0
1528,0,44.28,0
1529,0,42.09,0
1530,0,0,0
1531,0,48.11,0
1532,0,37.37,0
1533,0,22.52,0
1534,0,10.41,0
1535,0,0,0
1536,1,73.2,0
1537,0,12.75,0
1538,0,32.84,0
1539,0,0,0
1540,0,0,0
1541,0,0,0
1542,0,0,0
1543,0,18.22,0
1544,0,40.84,0
1545,0,30.95,0
1546,0,30.1,0
1547,0,34.19,0
1548,0,0,0
1549,1,69.88,0
1550,0,27.24,0
1551,0,0,0
1552,0,0,0
1553,0,38.34,0
1554,0,43.93,0
1555,0,33.03,0
1556,0,0,0
1557,0,33.62,0
1558,0,8.19,0
1559,0,16.74,0
1560,0,36.64,0
1561,0,7.18,0
1562,0,7.31,0
1563,0,34.53,0
1564,0,1.89,0
1565,0,17.04,0
1566,0,6.07,0
1567,0,31.59,0
1568,0,0,0
1569,1,70.07,0
1570,0,0,0
1571,0,0,0
1572,0,0,0
1573,0,0,0
1574,0,0,0
1575,0,0,0
1576,0,18.36,0
1577,0,27.33,0
1578,0,17.42,0
1579,0,9.07,0
1580,0,15.27,0
1581,0,18.36,0
1582,1,77.14,0
1583,0,22.23,0
1584,0,44.01,0
1585,0,0,0
1586,0,0,0
1587,0,0,0
1588,0,0,0
1589,0,0,0
1590,0,0,0
1591,0,2.48,0
1592,0,36.6,0
1593,0,21.02,0
1594,0,37.2,0
1595,0,45.42,0
1596,0,15.43,0
1597,0,29.7,0
1598,0,25.79,0
1599,1,76.79,0
1600,0,27.54,0
1601,0,0,0
1602,0,0,0
1603,0,0,0
1604,0,2.66,0
1605,0,48.68,0
1606,0,36.97,0
1607,0,31.77,0
1608,0,27.47,0
1609,1,75.24,0
1610,0,18.68,0
1611,0,21.53,0
1612,0,0,0
1613,0,0,0
1614,0,0,0
1615,0,0,0
1616,0,44.91,0
1617,0,21.28,0
1618,1,51.24,0
1619,0,24.19,0
1620,0,39.54,0
1621,0,0,0
1622,0,13.33,0
1623,0,5.85,0
1624,0,6.6,0
1625,0,12.82,0
1626,0,0,0
1627,0,0,0
1628,0,0,0
1629,0,33.03,0
1630,0,0,0
1631,0,0,0
1632,0,0,0
1633,0,33.03,0
1634,0,16.96,0
1635,0,0,0
1636,1,74.22,0
1637,0,12.33,0
1638,0,38.66,0
1639,0,0,0
1640,0,0,0
1641,0,0,0
1642,0,0,0
1643,0,0,0
1644,0,25.14,0
1645,0,48.02,0
1646,0,24.53,0
1647,0,36.13,0
1648,0,13.24,0
1649,0,21.6,0
1650,0,0,0
1651,1,66.5,0
1652,0,15.32,0
1653,0,40.81,0
1654,0,0,0
1655,0,7.11,0
1656,0,0,0
1657,0,0,0
1658,0,0,0
1659,0,0,0
1660,0,31.32,0
1661,0,26.46,0
1662,0,34.95,0
1663,0,38.62,0
1664,0,27.16,0
1665,0,25.78,0
1666,0,39.18,0
1667,0,37.2,0
1668,1,74.61,0
1669,0,12.75,0
1670,0,32.63,0
1671,0,0,0
1672,0,0,0
1673,0,0,0
1674,0,0,0
1675,0,8.34,0
1676,0,45.9,0
1677,0,31.68,0
1678,0,38.32,0
1679,0,25.31,0
1680,0,14.7,0
1681,0,9.58,0
1682,0,34.13,0
1683,0,11.49,0
1684,0,13.34,0
1685,0,3.24,0
1686,0,25.26,0
1687,0,6.69,0
1688,0,0,0
1689,0,0,0
1690,0,0,0
1691,0,0,0
1692,0,0,0
1693,0,22.67,0
1694,1,54.17,0
1695,0,36.18,0
1696,1,61.41,0
1697,0,27.13,0
1698,0,28.73,0
1699,0,21.92,0
1700,0,48.43,0
1701,0,49.7,0
1702,0,47.07,0
1703,0,43.57,0
1704,0,49.24,0
1705,0,28.57,0
1706,0,0,0
1707,0,0,0
1708,0,20.65,0
1709,0,19,0
1710,0,13.57,0
1711,0,19.22,0
1712,0,14.7,0
1713,0,12.62,0
1714,0,11.21,0
1715,0,36.59,0
1716,0,34.18,0
1717,0,0,0
1718,0,8.62,0
1719,0,49.99,0
1720,1,62.8,0
1721,0,25.91,0
1722,0,18,0
1723,0,0,0
1724,0,0,0
1725,0,34.88,0
1726,0,40.73,0
1727,0,22.78,0
1728,1,52.51,0
1729,0,23.46,0
1730,0,29.89,0
1731,0,0,0
1732,0,0,0
1733,0,0,0
1734,0,16.84,0
1735,0,32.57,0
1736,0,48.32,0
1737,0,33.63,0
1738,0,35.57,0
1739,1,63.44,0
1740,0,27.91,0
1741,0,1.25,0
1742,0,0,0
1743,0,0,0
1744,0,34.88,0
1745,0,40.73,0
1746,0,27.05,0
1747,0,46.86,0
1748,0,25.47,0
1749,0,0,0
1750,0,0,0
1751,0,27.15,0
1752,0,43.42,0
1753,0,43.35,0
1754,0,41.44,0
1755,0,23.84,0
1756,0,0,0
1757,0,0,0
1758,0,18.49,0
1759,0,30.05,0
1760,0,46.05,0
1761,0,27.74,0
1762,0,41.63,0
1763,0,16.72,0
1764,0,0,0
1765,1,52.83,0
1766,0,45.85,0
1767,0,41.44,0
1768,0,24.36,0
1769,0,0,0
1770,0,0,0
1771,0,2.84,0
1772,0,0,0
1773,0,47.82,0
1774,0,36.45,0
1775,1,65.4,0
1776,0,17.88,0
1777,0,45.51,0
1778,0,0,0
1779,0,0,0
1780,0,0,0
1781,0,0,0
1782,0,0,0
1783,0,0,0
1784,0,40.58,0
1785,0,32.34,0
1786,0,36.16,0
1787,0,41.9,0
1788,0,32.16,0
1789,0,26.29,0
1790,0,37.41,0
1791,0,49.7,0
1792,0,24.04,0
1793,0,0,0
1794,0,0,0
1795,0,10.26,0
1796,0,27.23,0
1797,0,49.38,0
1798,0,31.94,0
1799,1,53.64,0
1800,0,41.11,0
1801,0,0,0
1802,0,0,0
1803,0,0,0
1804,0,0,0
1805,0,0,0
1806,0,0,0
1807,0,11.99,0
1808,0,34.53,0
1809,0,13.13,0
1810,0,45.89,0
1811,0,40.83,0
1812,0,31.34,0
1813,0,23.3,0
1814,0,43.09,0
1815,0,40.57,0
1816,0,30.61,0
1817,0,0,0
1818,0,0,0
1819,0,2.94,0
1820,0,25.03,0
1821,0,47.5,0
1822,0,31.07,0
1823,0,41.76,0
1824,0,35.79,0
1825,0,0,0
1826,0,0,0
1827,0,0,0
1828,0,0,0
1829,0,24.7,0
1830,0,28.36,0
1831,0,48.59,0
1832,0,35.35,0
1833,0,40.77,0
1834,1,54.42,0
1835,0,30.8,0
1836,0,0,0
1837,0,0,0
1838,0,0,0
1839,0,34.83,0
1840,0,41.21,0
1841,0,35.66,0
1842,0,49.44,0
1843,0,28.62,0
1844,0,12.35,0
1845,0,0,0
1846,0,36.39,0
1847,0,40.76,0
1848,1,65.31,0
1849,0,29.22,0
1850,0,28.38,0
1851,0,0,0
1852,0,0,0
1853,0,13.23,0
1854,0,32.12,0
1855,0,38.75,0
1856,0,20.05,0
1857,0,0,0
1858,0,2.89,0
1859,0,0,0
1860,1,71.84,0
1861,0,23.45,0
1862,0,0,0
1863,0,24.52,0
1864,0,47.92,0
1865,1,57.39,0
1866,1,61.51,0
1867,0,21.82,0
1868,1,53.08,0
1869,0,0,0
1870,0,0,0
1871,0,0,0
1872,0,0,0
1873,0,0,0
1874,0,0,0
1875,0,0,0
1876,0,4.46,0
1877,0,0,0
1878,0,32.59,0
1879,0,40.22,0
1880,0,13.23,0
1881,0,32.24,0
1882,0,32.36,0
1883,0,33.9,0
1884,0,26.36,0
1885,0,10.29,0
1886,0,18.22,0
1887,0,21.37,0
1888,1,73.79,0
1889,0,12.4,0
1890,0,41.87,0
1891,0,0,0
1892,0,0,0
1893,0,0,0
1894,0,0,0
1895,0,0,0
1896,0,43.72,0
1897,0,25.6,0
1898,0,43.16,0
1899,0,23.07,0
1900,0,26.25,0
1901,0,32.31,0
1902,1,74.59,0
1903,0,20.75,0
1904,0,0,0
1905,0,0,0
1906,0,0,0
1907,0,2.69,0
1908,0,47.39,0
1909,0,36.97,0
1910,0,27.85,0
1911,0,27.47,0
1912,0,33.81,0
1913,0,0,0
1914,0,4.14,0
1915,1,62.5,0
1916,0,31.18,0
1917,0,24.9,0
1918,0,0,0
1919,0,20.6,0
1920,0,17.68,0
1921,0,38.16,0
1922,0,16.64,0
1923,0,0,0
1924,0,17.3,0
1925,0,0,0
1926,0,19.44,0
1927,0,16.61,0
1928,0,38.83,0
1929,0,15.49,0
1930,0,0,0
1931,0,23.45,0
1932,0,23.31,0
1933,0,26.6,0
1934,0,26.31,0
1935,0,0,0
1936,0,4.46,0
1937,0,9,0
1938,0,0,0
1939,0,30.13,0
1940,0,0,0
1941,0,36.29,0
1942,0,14.55,0
1943,0,31.77,0
1944,0,33.44,0
1945,0,25.47,0
1946,0,0,0
1947,0,46.97,0
1948,0,46.13,0
1949,0,4.87,0
1950,0,9.22,0
1951,0,0,0
1952,0,28.53,0
1953,0,19.14,0
1954,0,37.36,0
1955,0,33.03,0
1956,0,0,0
1957,0,32.09,0
1958,0,22.1,0
1959,0,0,0
1960,0,11.4,0
1961,0,8.1,0
1962,0,0,0
1963,0,26.73,0
1964,0,0,0
1965,0,14.82,0
1966,0,37.1,0
1967,0,14.85,0
1968,0,4.35,0
1969,0,8.56,0
1970,0,23.03,0
1971,0,23.12,0
1972,0,22.54,0
1973,0,48.35,0
1974,0,26.65,0
1975,0,11.21,0
1976,0,0,0
1977,0,21.23,0
1978,0,28.06,0
1979,0,25.95,0
1980,0,2.75,0
1981,0,48.93,0
1982,0,22.28,0
1983,0,4.42,0
1984,0,0,0
1985,0,3.15,0
1986,0,0,0
1987,0,13.21,0
1988,0,4.78,0
1989,0,0,0
1990,0,29.93,0
1991,1,57.65,0
1992,0,4.66,0
1993,0,0,0
1994,0,0,0
1995,0,48.82,0
1996,1,55.26,0
1997,1,67.53,0
1998,0,41.59,0
1999,1,75.74,0
2000,0,28.06,0
2001,0,33.57,0
2002,0,28.36,0
2003,0,0,0
2004,0,31.1,0
2005,0,34.7,0
2006,1,64.7,0
2007,1,55.44,0
2008,0,21.69,0
2009,0,0,0
2010,0,38.24,0
2011,0,30.56,0
2012,0,0,0
2013,0,33.57,0
2014,0,34.7,0
2015,0,4.96,0
2016,0,16.57,0
2017,0,0,0
2018,0,45.8,0
2019,0,39.9,0
2020,0,30.53,0
2021,0,0,0
2022,0,18.91,0
2023,0,44.27,0
2024,0,0,0
2025,0,12.21,0
2026,0,0,0
2027,0,12.44,0
2028,0,0,0
2029,0,12.32,0
2030,0,0,0
2031,0,12.45,0
2032,0,0,0
2033,0,28.27,0
2034,0,0,0
2035,0,0,0
2036,0,0,0
2037,0,9.41,0
2038,0,17.44,0
2039,0,16.94,0
2040,0,10.01,0
2041,0,18.34,0
2042,0,17.56,0
2043,0,8.79,0
2044,0,17.44,0
2045,0,16.37,0
2046,0,12.7,0
2047,0,0,0
2048,0,12.2,0
2049,0,0,0
2050,0,14.22,0
2051,0,0,0
2052,0,5.4,0
2053,0,27.96,0
2054,0,28.27,0
2055,0,0,0
2056,0,12.7,0
2057,0,0,0
2058,0,23.97,0
2059,0,0,0
2060,0,27.47,0
2061,0,0,0
2062,0,27.74,0
2063,0,0,0
2064,0,23.51,0
2065,0,0,0
2066,0,24.7,0
2067,0,0,0
2068,0,9.17,0
2069,0,37.2,0
2070,0,12.44,0
2071,0,0,0
2072,0,5.19,0
2073,0,41.03,0
2074,0,12.2,0
2075,0,0,0
2076,0,24.7,0
2077,0,0,0
2078,0,29.7,0
2079,0,0,0
2080,0,35.73,0
2081,0,46.21,0
2082,1,63.99,0
2083,0,47.72,0
2084,1,77.66,0
2085,0,0,0
2086,0,20.39,0
2087,0,0,0
2088,0,28.97,0
2089,0,0,0
2090,0,27.31,0
2091,0,0,0
2092,0,19.82,0
2093,0,7.66,0
2094,0,33.16,0
2095,0,0,0
2096,0,31.13,0
2097,0,0,0
2098,0,13.75,0
2099,0,19.7,0
2100,0,44.09,0
2101,0,0,0
2102,0,0,0
2103,0,11.08,0
2104,0,6.19,0
2105,0,45.21,0
2106,0,5.49,0
2107,0,10.96,0
2108,1,90.32,0
2109,0,39.39,0
2110,0,18.83,0
2111,0,0,0
2112,0,49.5,0
2113,0,0,0
2114,0,34.93,0
2115,0,14.88,0
2116,0,38.51,0
2117,0,0,0
2118,0,33.33,0
2119,0,0,0
2120,1,68.42,0
2121,0,0,0
2122,0,3.03,0
2123,0,17.31,0
2124,0,0,0
2125,0,0,0
2126,0,28.53,0
2127,0,39.06,0
2128,0,33.63,0
2129,1,51.87,0
2130,1,77.42,0
2131,0,0,0
2132,0,0,0
2133,0,33.03,0
2134,0,39.54,0
2135,0,7.92,0
2136,1,51.8,0
2137,1,55.62,0
2138,0,0,0
2139,0,19.18,0
2140,0,29.77,0
2141,0,15.27,0
2142,0,0,0
2143,0,28.27,0
2144,0,33.79,0
2145,1,76.04,0
2146,0,37.3,0
2147,0,21.01,0
2148,0,33.03,0
2149,0,30.95,0
2150,0,41.15,0
2151,1,83.7,0
2152,0,45.02,0
2153,0,26.62,0
2154,1,62.98,0
2155,0,27.6,0
2156,0,4.51,0
2157,0,0,0
2158,1,69.53,0
2159,0,37.74,0
2160,0,21.73,0
2161,0,0,0
2162,1,60.6,0
2163,1,67.2,0
2164,1,50.76,0
2165,0,20.81,0
2166,0,0,0
2167,0,31.6,0
2168,0,41.72,0
2169,0,44.14,0
2170,0,13.36,0
2171,0,0,0
2172,1,50.45,0
2173,0,16.37,0
2174,0,40.33,0
2175,0,16.6,0
2176,0,0,0
2177,0,36.07,0
2178,0,27.16,0
2179,0,0,0
2180,1,55.18,0
2181,0,22.56,0
2182,0,27.36,0
2183,1,50.88,0
2184,0,40.18,0
2185,0,37.55,0
2186,0,0,0
2187,0,34.16,0
2188,0,40.37,0
2189,0,34.14,0
2190,0,0,0
2191,0,37,0
2192,0,16,0
2193,1,55.38,0
2194,0,19.49,0
2195,0,0,0
2196,0,37.66,0
2197,0,38.52,0
2198,0,9.9,0
2199,1,57.15,0
2200,0,43.18,0
2201,0,14.28,0
2202,0,0,0
2203,0,6.5,0
2204,0,0,0
2205,0,30.58,0
2206,0,29.05,0
2207,1,76.84,0
2208,0,0,0
2209,0,30.66,0
2210,0,25.5,0
2211,0,37.8,0
2212,0,0,0
2213,0,21.92,0
2214,0,7.96,0
2215,0,29.05,0
2216,1,76.84,0
2217,0,0,0
2218,0,30.66,0
2219,0,25.5,0
2220,0,37.8,0
2221,0,0,0
2222,0,21.92,0
2223,0,7.96,0
