Row Range,File Name,File Path,Whitespace Ratio,Statement Words,Tabs,Underscores,Empty Lines,Mean Line Length,Mean Comment Length,1,2,3,4,5,6,7,8,9,10,Written
40-79,BigDecimalDemo2.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\chao420456\master\BigDecimalDemo2.java,0.0,0.0,0.2,0.1436638364654199,0.0,0.2,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0-39,BufferedDemo.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\chao420456\master\BufferedDemo.java,0.07442748091603053,0.0009541984732824427,0.035305343511450385,0.0009541984732824427,0.003816793893129771,0.02406965648854962,0.35162213740458015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
40-79,BufferedDemo.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\chao420456\master\BufferedDemo.java,0.0694006309148265,0.0031545741324921135,0.07886435331230283,0.17790614934120205,0.006309148264984227,0.05954258675078864,0.722397476340694,0.0,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0-39,ChangeNameDemo.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\chao420456\master\ChangeNameDemo.java,0.072992700729927,0.0020855057351407717,0.047966631908237745,0.06273806380751645,0.005213764337851929,0.023983315954118872,0.3409801876955162,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
40-79,ChangeNameDemo.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\chao420456\master\ChangeNameDemo.java,0.08377896613190731,0.0017825311942959,0.07308377896613191,0.08481682699096481,0.0071301247771836,0.03995840760546643,0.9269162210338681,0.0,0.20833333333333331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0-39,Client_enterFrame.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\chao420456\master\Client_enterFrame.java,0.03843074459567654,0.0,0.03042433947157726,0.05168213734560154,0.0032025620496397116,0.02421937550040032,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
40-79,Client_enterFrame.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\chao420456\master\Client_enterFrame.java,0.043478260869565216,0.0,0.0778163131425423,0.2374753097234404,0.0,0.02424301242236025,0.0,0.025,0.5250000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
80-119,Client_enterFrame.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\chao420456\master\Client_enterFrame.java,0.04497354497354497,0.001763668430335097,0.05555555555555555,0.20512980045555582,0.001763668430335097,0.02414021164021164,0.01146384479717813,0.0,0.4500000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
120-159,Client_enterFrame.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\chao420456\master\Client_enterFrame.java,0.030643513789581207,0.010214504596527068,0.14361089107192315,0.44327879322522307,0.0020429009193054137,0.02400408580183861,0.0,0.0,0.6000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
160-199,Client_enterFrame.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\chao420456\master\Client_enterFrame.java,0.07547169811320754,0.0,0.03773584905660377,0.0,0.0,0.2358490566037736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0-39,Client_singleFrame.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\chao420456\master\Client_singleFrame.java,0.04976525821596244,0.0,0.010328638497652582,0.003755868544600939,0.003755868544600939,0.024084507042253518,0.012206572769953052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
40-79,Client_singleFrame.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\chao420456\master\Client_singleFrame.java,0.04230118443316413,0.0,0.06852791878172589,0.1738428280483698,0.001692047377326565,0.0241751269035533,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
80-119,Client_singleFrame.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\chao420456\master\Client_singleFrame.java,0.0478515625,0.0068359375,0.0693359375,0.3498373148710736,0.0048828125,0.0240478515625,0.0,0.0,0.4250000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
120-159,Client_singleFrame.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\chao420456\master\Client_singleFrame.java,0.059957173447537475,0.0032119914346895075,0.09207708779443255,0.1229399865976658,0.0032119914346895075,0.02926481084939329,0.0,0.0,0.2727272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0-39,CodeDemo.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\chao420456\master\CodeDemo.java,0.03076923076923077,0.0,0.08376068376068375,0.0,0.008547008547008548,0.023333333333333334,0.49914529914529915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
40-79,CodeDemo.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\chao420456\master\CodeDemo.java,0.06236559139784946,0.0,0.07096774193548387,0.030955561829238736,0.012903225806451613,0.02422184493491794,0.9397849462365592,0.0,0.07894736842105263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0-39,CollectionDemo.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\chao420456\master\CollectionDemo.java,0.08971774193548387,0.0,0.036290322580645164,0.0010080645161290322,0.0020161290322580645,0.024017137096774194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
40-79,CollectionDemo.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\chao420456\master\CollectionDemo.java,0.06345733041575492,0.0,0.05032822757111598,0.059659305598100315,0.007658643326039387,0.02834985197580126,0.8774617067833698,0.0,0.14705882352941177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0-39,CollectionDemo2.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\chao420456\master\CollectionDemo2.java,0.06624605678233439,0.0,0.0473186119873817,0.06941265177424286,0.007360672975814932,0.023974763406940065,0.4174553101997897,0.0,0.175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
40-79,CollectionDemo2.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\chao420456\master\CollectionDemo2.java,0.05392156862745098,0.0,0.06372549019607843,0.12599496137086513,0.004901960784313725,0.09558823529411764,0.35294117647058826,0.0,0.30000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0-39,CopyBmpDemo.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\chao420456\master\CopyBmpDemo.java,0.07707509881422925,0.0009881422924901185,0.038537549407114624,0.03311784303111316,0.004940711462450593,0.024036561264822134,0.30879446640316205,0.0,0.07500000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
40-79,CopyBmpDemo.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\chao420456\master\CopyBmpDemo.java,0.08105369807497467,0.002026342451874367,0.08066520333470328,0.06112302919102319,0.0070921985815602835,0.024012158054711245,0.9645390070921985,0.05,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
80-119,CopyBmpDemo.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\chao420456\master\CopyBmpDemo.java,0.08333333333333333,0.009259259259259259,0.20507666383977,0.0823239888161955,0.009259259259259259,0.09166666666666667,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0-39,CopyFileDemo.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\chao420456\master\CopyFileDemo.java,0.08487084870848709,0.0018450184501845018,0.05166051660516605,0.0009225092250922509,0.0036900369003690036,0.024100553505535055,0.3671586715867159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
40-79,CopyFileDemo.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\chao420456\master\CopyFileDemo.java,0.0,0.0,0.1694915254237288,0.19637912023511106,0.01694915254237288,0.11016949152542373,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0-39,CopyMP4Demo.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\chao420456\master\CopyMP4Demo.java,0.0815450643776824,0.001072961373390558,0.04184549356223176,0.04212417168958782,0.004291845493562232,0.023953862660944205,0.3261802575107296,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
40-79,CopyMP4Demo.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\chao420456\master\CopyMP4Demo.java,0.07456140350877193,0.0021929824561403508,0.08794070592095615,0.06112302919102319,0.007675438596491228,0.023930921052631577,0.9605263157894737,0.05,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
80-119,CopyMP4Demo.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\chao420456\master\CopyMP4Demo.java,0.08032128514056225,0.004016064257028112,0.08835341365461848,0.11554071081273032,0.008032128514056224,0.06769936890418818,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0-39,CopyTxtDemo.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\chao420456\master\CopyTxtDemo.java,0.07924921793534932,0.0,0.03232533889468196,0.011503252136659882,0.005213764337851929,0.023983315954118872,0.310740354535975,0.0,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
40-79,CopyTxtDemo.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\chao420456\master\CopyTxtDemo.java,0.07780320366132723,0.003432494279176201,0.07551487414187644,0.10860307709151004,0.008009153318077803,0.023884439359267734,0.8489702517162472,0.0,0.24999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
80-119,CopyTxtDemo.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\chao420456\master\CopyTxtDemo.java,0.08895705521472393,0.003067484662576687,0.0736196319018405,0.07173322506296735,0.009202453987730062,0.027923132443161316,0.9969325153374233,0.0,0.17647058823529413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0-39,DateDemo.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\chao420456\master\DateDemo.java,0.09843400447427293,0.0,0.052572706935123045,0.04240221759178436,0.006711409395973154,0.023909395973154363,0.43512304250559286,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
40-79,DateDemo.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\chao420456\master\DateDemo.java,0.031914893617021274,0.0,0.07446808510638298,0.10073786327987759,0.02127659574468085,0.11569148936170212,0.9787234042553191,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0-39,DateFormatDemo.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\chao420456\master\DateFormatDemo.java,0.08481421647819062,0.0024232633279483036,0.06832318259026987,0.010821899444349532,0.0024232633279483036,0.024212439418416803,0.41437802907915994,0.05,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
40-79,DateFormatDemo.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\chao420456\master\DateFormatDemo.java,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0-39,DateTool.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\chao420456\master\DateTool.java,0.10358056265984655,0.005115089514066497,0.043478260869565216,0.0012787723785166241,0.005115089514066497,0.02375319693094629,0.25788576300085253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
40-79,DateTool.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\chao420456\master\DateTool.java,0.1056338028169014,0.007042253521126761,0.056338028169014086,0.0,0.0,0.06338028169014084,0.4225352112676056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0-39,DiGuiTest.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\chao420456\master\DiGuiTest.java,0.14814814814814814,0.0013717421124828531,0.04938271604938271,0.0430380234495651,0.0013717421124828531,0.023662551440329218,0.43621399176954734,0.0,0.07500000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
40-79,DiGuiTest.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\chao420456\master\DiGuiTest.java,0.07788944723618091,0.007537688442211055,0.12268919952983931,0.13405073816185886,0.0,0.037587939698492466,0.8919597989949749,0.04,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0-39,DuoTaiDemo.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\chao420456\master\DuoTaiDemo.java,0.052336448598130844,0.0,0.06542056074766354,0.039238801300064574,0.013084112149532711,0.023177570093457944,0.1308411214953271,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
40-79,DuoTaiDemo.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\chao420456\master\DuoTaiDemo.java,0.044189852700491,0.0,0.088379705400982,0.029914508774409754,0.009819967266775777,0.02340425531914894,0.3265139116202946,0.0,0.07500000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
80-119,DuoTaiDemo.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\chao420456\master\DuoTaiDemo.java,0.05128205128205128,0.0,0.09971509971509972,0.06987342496174544,0.007122507122507123,0.02361111111111111,0.9031339031339032,0.0,0.175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
120-159,DuoTaiDemo.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\chao420456\master\DuoTaiDemo.java,0.049490538573508006,0.0,0.08733624454148471,0.039388200447141836,0.00727802037845706,0.02358078602620087,0.9403202328966521,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
160-199,DuoTaiDemo.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\chao420456\master\DuoTaiDemo.java,0.0,0.0,0.25,0.18721152999436677,0.0,0.375,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0-39,EmployeeDemo.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\chao420456\master\EmployeeDemo.java,0.07120253164556962,0.0,0.07734038795095503,0.009424392429607546,0.00949367088607595,0.02345727848101266,0.3662974683544304,0.025,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
40-79,EmployeeDemo.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\chao420456\master\EmployeeDemo.java,0.07407407407407407,0.0,0.05603594401841812,0.021252812406685466,0.013717421124828532,0.023662551440329218,0.21536351165980797,0.025,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
80-119,EmployeeDemo.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\chao420456\master\EmployeeDemo.java,0.03644314868804665,0.0,0.08017492711370262,0.08814661382284186,0.007288629737609329,0.023578717201166183,0.8046647230320699,0.0,0.22499999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
120-159,EmployeeDemo.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\chao420456\master\EmployeeDemo.java,0.04938271604938271,0.0,0.08641975308641975,0.14954411025632908,0.0,0.19012345679012346,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0-39,ExceptionDemo.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\chao420456\master\ExceptionDemo.java,0.07584597432905485,0.0,0.060676779463243874,0.03568104726546946,0.003500583430571762,0.027437906317719623,0.41656942823803966,0.0,0.08571428571428572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0-39,ExceptionDemo2.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\chao420456\master\ExceptionDemo2.java,0.12404092071611253,0.0,0.07058750284266509,0.05120551793931013,0.0076726342710997444,0.02375319693094629,0.4373401534526854,0.025,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
40-79,ExceptionDemo2.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\chao420456\master\ExceptionDemo2.java,0.07642487046632124,0.0,0.09313091959733079,0.06709233027610421,0.006476683937823834,0.026518422567645365,0.42875647668393785,0.027777777777777776,0.16666666666666669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0-39,ExtendsDemo2.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\chao420456\master\ExtendsDemo2.java,0.07715582450832073,0.0,0.0907715582450832,0.019680153661035385,0.009077155824508321,0.0235249621785174,0.6959152798789713,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
40-79,ExtendsDemo2.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\chao420456\master\ExtendsDemo2.java,0.05319148936170213,0.0,0.07801418439716312,0.048056495690702875,0.0035460992907801418,0.059175531914893616,0.7659574468085106,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0-39,ExtendsDemo4.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\chao420456\master\ExtendsDemo4.java,0.0274442538593482,0.0,0.0823327615780446,0.01970742501594979,0.010291595197255575,0.023327615780445968,0.26643796455117214,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
40-79,ExtendsDemo4.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\chao420456\master\ExtendsDemo4.java,0.06198347107438017,0.0,0.07851239669421488,0.049375344873768746,0.004132231404958678,0.05862603305785124,0.9917355371900827,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0-39,FinallyTest.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\chao420456\master\FinallyTest.java,0.09124087591240876,0.0,0.07139092733056035,0.021585396584019048,0.0024330900243309003,0.023813868613138684,0.4221411192214112,0.025,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
40-79,FinallyTest.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\chao420456\master\FinallyTest.java,0.1,0.0,0.15,0.0,0.0,0.2125,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0-39,ForDemo.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\chao420456\master\ForDemo.java,0.08926417370325694,0.014475271411338963,0.05548854041013269,0.07207865177320578,0.0048250904704463205,0.02382388419782871,0.4276236429433052,0.0,0.175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
40-79,ForDemo.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\chao420456\master\ForDemo.java,0.08904109589041095,0.017123287671232876,0.13754029320146033,0.04336303890073025,0.0,0.04938716654650324,0.9931506849315068,0.05263157894736842,0.10526315789473684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0-39,ForForDemo2.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\chao420456\master\ForForDemo2.java,0.046511627906976744,0.007155635062611807,0.15026833631484796,0.0,0.0035778175313059034,0.023255813953488372,0.4418604651162791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
40-79,ForForDemo2.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\chao420456\master\ForForDemo2.java,0.05245901639344262,0.013114754098360656,0.15012562051223782,0.20103401867294446,0.003278688524590164,0.05573770491803279,0.9934426229508196,0.058823529411764705,0.35294117647058826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0-39,GetAllFileNameDemo.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\chao420456\master\GetAllFileNameDemo.java,0.08733624454148471,0.0032751091703056767,0.06768558951965066,0.11681479460094407,0.004366812227074236,0.023935589519650656,0.39792576419213976,0.0,0.175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
40-79,GetAllFileNameDemo.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\chao420456\master\GetAllFileNameDemo.java,0.018518518518518517,0.014814814814814815,0.17407407407407408,0.31283354447346207,0.0,0.0735042735042735,0.9851851851851852,0.0,0.6923076923076923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0-39,GetNameDemo.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\chao420456\master\GetNameDemo.java,0.07783783783783783,0.001081081081081081,0.03891891891891892,0.04178679308365608,0.006486486486486486,0.023945945945945943,0.20702702702702702,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
40-79,GetNameDemo.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\chao420456\master\GetNameDemo.java,0.052132701421800945,0.004739336492890996,0.10426540284360189,0.19713943549880972,0.0,0.07898894154818326,0.990521327014218,0.0,0.49999999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0-39,HashMapAndArrayListTest.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\chao420456\master\HashMapAndArrayListTest.java,0.07589285714285714,0.0,0.03720238095238095,0.040937727780354156,0.008928571428571428,0.023549107142857142,0.3630952380952381,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
40-79,HashMapAndArrayListTest.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\chao420456\master\HashMapAndArrayListTest.java,0.06764705882352941,0.0058823529411764705,0.10882352941176471,0.2271967791546904,0.0058823529411764705,0.04720588235294118,0.8852941176470588,0.0,0.44999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0-39,HashMapDemo4.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\chao420456\master\HashMapDemo4.java,0.0931422722620266,0.0010235414534288639,0.05424769703172978,0.08468057170294348,0.00511770726714432,0.024002047082906857,0.4257932446264074,0.0,0.175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
40-79,HashMapDemo4.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\chao420456\master\HashMapDemo4.java,0.041666666666666664,0.0,0.3333333333333333,0.16171142916108086,0.0,0.16666666666666666,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0-39,HashSetDemo2.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\chao420456\master\HashSetDemo2.java,0.09674502712477397,0.0009041591320072332,0.04792043399638336,0.0009041591320072332,0.0027124773960217,0.024118444846292948,0.44439421338155516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
40-79,HashSetDemo2.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\chao420456\master\HashSetDemo2.java,0.07584269662921349,0.0028089887640449437,0.11395740126920259,0.1842488505324635,0.0056179775280898875,0.0427732379979571,0.6797752808988764,0.0,0.45454545454545464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0-39,HelloWorld.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\chao420456\master\HelloWorld.java,0.0021691973969631237,0.0,0.1843817787418655,0.0,0.0,0.022885032537960957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
40-79,HelloWorld.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\chao420456\master\HelloWorld.java,0.03233256351039261,0.0,0.11547344110854503,0.015754166757136166,0.004618937644341801,0.03778290993071593,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0-39,IfDemo4.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\chao420456\master\IfDemo4.java,0.04716981132075472,0.014150943396226415,0.1069182389937107,0.04148769115064492,0.009433962264150943,0.023466981132075473,0.4308176100628931,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
40-79,IfDemo4.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\chao420456\master\IfDemo4.java,0.02181818181818182,0.007272727272727273,0.10181818181818182,0.1494160142403032,0.007272727272727273,0.055401069518716574,0.6690909090909091,0.0,0.35294117647058826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
