Row Range,File Name,File Path,Whitespace Ratio,Statement Words,Tabs,Underscores,Empty Lines,Mean Line Length,Mean Comment Length,1,2,3,4,5,6,7,8,9,10,Written
70-139,SmallServiceImp.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\newweb\newweb\SmallServiceImp.java,0.06541405706332637,0.0041753653444676405,0.1524430659720674,0.017460762192595645,0.003479471120389701,0.013599761407694602,0.21711899791231734,0.15714285714285717,0.02857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
140-209,SmallServiceImp.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\newweb\newweb\SmallServiceImp.java,0.04864864864864865,0.0,0.09010320951230003,0.029439887646742883,0.010810810810810811,0.07193347193347194,0.0,0.07692307692307693,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0-69,Supplier.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\newweb\newweb\Supplier.java,0.059988992845349476,0.0,0.10060209128868985,0.001100715465052284,0.00275178866263071,0.013743218806509945,0.0,0.18571428571428575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
70-139,Supplier.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\newweb\newweb\Supplier.java,0.07692307692307693,0.0,0.11206512232563523,0.0,0.0,0.031267806267806265,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0-69,SupplierDaoImp.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\newweb\newweb\SupplierDaoImp.java,0.05201072386058981,0.0,0.08074936078628443,0.006753749992331189,0.005898123324396783,0.013757181156644965,0.0,0.1,0.014285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
70-139,SupplierDaoImp.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\newweb\newweb\SupplierDaoImp.java,0.044386422976501305,0.0,0.2379655265316502,0.0,0.005221932114882507,0.045132413278627374,0.0,0.38095238095238093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0-69,SupplierServiceImp.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\newweb\newweb\SupplierServiceImp.java,0.05024051309460182,0.0010689470871191875,0.04973361687445916,0.022364607191061245,0.004810261892036344,0.013758876078491258,0.0,0.04285714285714286,0.05714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
70-139,SupplierServiceImp.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\newweb\newweb\SupplierServiceImp.java,0.07057602490918526,0.009859885832900882,0.21918115904955066,0.09646914109989328,0.0015568240788790867,0.013774186374082587,0.9159314997405293,0.2571428571428572,0.17142857142857146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
140-209,SupplierServiceImp.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\newweb\newweb\SupplierServiceImp.java,0.06371490280777538,0.009719222462203024,0.12235769260988652,0.23299377081246667,0.0005399568034557236,0.014173866090712743,0.0,0.058823529411764705,0.3970588235294118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0-69,SystemController.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\newweb\newweb\SystemController.java,0.046822742474916385,0.00047778308647873863,0.05939416007895629,0.039409566708874036,0.002866698518872432,0.014021894929267332,0.24796942188246537,0.07246376811594203,0.07246376811594203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0-69,Test.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\newweb\newweb\Test.java,0.038030424339471576,0.005204163330664532,0.08927141713370697,0.0,0.0020016012810248197,0.013891112890312252,0.8158526821457166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
70-139,Test.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\newweb\newweb\Test.java,0.06296851574212893,0.0037481259370314842,0.1199948494961673,0.0,0.0007496251874062968,0.018495559912351515,1.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0-69,TypeForBrand.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\newweb\newweb\TypeForBrand.java,0.04848130841121495,0.0005841121495327102,0.10496452539799782,0.0011682242990654205,0.0035046728971962616,0.013709946595460614,0.0,0.20000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
70-139,TypeForBrand.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\newweb\newweb\TypeForBrand.java,0.05660377358490566,0.0,0.04716981132075472,0.0,0.0,0.15880503144654087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0-69,TypeForBrandDaoImp.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\newweb\newweb\TypeForBrandDaoImp.java,0.04675081813931744,0.0009350163627863488,0.10119240639621668,0.01253595016719951,0.004675081813931743,0.013824884792626729,0.0,0.15714285714285717,0.02857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
70-139,TypeForBrandDaoImp.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\newweb\newweb\TypeForBrandDaoImp.java,0.06043956043956044,0.0,0.16272021393150674,0.0,0.0027472527472527475,0.04085045389393215,0.0,0.17391304347826086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0-69,TypeForBrandServiceImp.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\newweb\newweb\TypeForBrandServiceImp.java,0.05263157894736842,0.0014756517461878996,0.07308408057740601,0.034175085345421574,0.0054107230693556324,0.013800857283395404,0.2975897688145598,0.08571428571428572,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
70-139,TypeForBrandServiceImp.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\newweb\newweb\TypeForBrandServiceImp.java,0.04081632653061224,0.0,0.14183690048510958,0.0,0.006802721088435374,0.10506424792139078,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0-69,User.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\newweb\newweb\User.java,0.06164383561643835,0.0,0.11570871671788056,0.0006849315068493151,0.002054794520547945,0.013610567514677104,0.0,0.18571428571428575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
70-139,User.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\newweb\newweb\User.java,0.07518796992481203,0.0,0.15725800714258953,0.0,0.0,0.052005012531328325,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0-69,UserController.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\newweb\newweb\UserController.java,0.04657756176589713,0.001215066828675577,0.09198637845565122,0.0571917482499793,0.002430133657351154,0.013886478042006595,0.4949372215471851,0.1,0.014285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
70-139,UserController.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\newweb\newweb\UserController.java,0.06921487603305786,0.007231404958677686,0.15380521665007213,0.29187513305262436,0.0,0.026021889658253295,0.0981404958677686,0.10810810810810811,0.32432432432432434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0-69,UserDaoImp.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\newweb\newweb\UserDaoImp.java,0.05154639175257732,0.0,0.09231859410239152,0.01270228828545196,0.005968529571351058,0.013750872025424386,0.0,0.1285714285714286,0.02857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
70-139,UserDaoImp.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\newweb\newweb\UserDaoImp.java,0.05511811023622047,0.0,0.24376659541121362,0.0,0.0,0.10411198600174977,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0-69,UserServiceImp.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\newweb\newweb\UserServiceImp.java,0.0587557603686636,0.001152073732718894,0.08278510899470616,0.039511835322033347,0.006336405529953917,0.013717906517445687,0.1889400921658986,0.1,0.08571428571428572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
70-139,UserServiceImp.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\newweb\newweb\UserServiceImp.java,0.05747126436781609,0.011494252873563218,0.16880855380462143,0.0,0.011494252873563218,0.11494252873563218,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0-69,AppServerEventManager.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\pacman\pacman\AppServerEventManager.java,0.10129431626336523,0.0033764772087788407,0.05642889646766755,0.04030838291343565,0.0011254924029262803,0.013731007315700618,0.10084411930219471,0.04285714285714286,0.05714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
70-139,AppServerEventManager.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\pacman\pacman\AppServerEventManager.java,0.011235955056179775,0.0,0.22949733838438877,0.02247191011235955,0.0,0.08580183861082738,0.0,0.18181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0-69,AudioTranscodingMessage.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\pacman\pacman\AudioTranscodingMessage.java,0.11032531824611033,0.0,0.053152729276308854,0.0,0.006364922206506365,0.013588603758335017,0.07266619519094766,0.05714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
70-139,AudioTranscodingMessage.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\pacman\pacman\AudioTranscodingMessage.java,0.09161624891961971,0.0,0.11732426722777729,0.0,0.006050129645635264,0.013433757253981974,0.0359303617730584,0.15714285714285717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
140-209,AudioTranscodingMessage.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\pacman\pacman\AudioTranscodingMessage.java,0.08564814814814815,0.0,0.0656682184882933,0.0,0.004629629629629629,0.043244949494949496,0.125,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0-69,BaseMessage.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\pacman\pacman\BaseMessage.java,0.1079187105816398,0.0,0.0638482188149942,0.0,0.004204625087596356,0.013594954449894883,0.07798578436279908,0.08571428571428572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
70-139,BaseMessage.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\pacman\pacman\BaseMessage.java,0.1414141414141414,0.0,0.06060606060606061,0.0,0.0,0.1341991341991342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0-69,ComponentsTest.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\pacman\pacman\ComponentsTest.java,0.09049773755656108,0.0019392372333548805,0.029724849076642353,0.012044255825006506,0.005817711700064641,0.013855709507883422,0.11797026502908856,0.014492753623188406,0.028985507246376812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0-69,Constants.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\pacman\pacman\Constants.java,0.09358523725834798,0.0004393673110720562,0.01977152899824253,0.014059753954305799,0.0017574692442882249,0.013852623650514687,0.3229349736379613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
70-139,Constants.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\pacman\pacman\Constants.java,0.08709677419354839,0.0032258064516129032,0.02903225806451613,0.02258064516129032,0.0016129032258064516,0.04608294930875576,0.9951612903225806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0-69,DefaultMessageBuilder.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\pacman\pacman\DefaultMessageBuilder.java,0.062242798353909466,0.0,0.10166758353861775,0.0,0.0030864197530864196,0.013778659611992945,0.1004372427983539,0.15714285714285717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
70-139,DefaultMessageBuilder.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\pacman\pacman\DefaultMessageBuilder.java,0.037014925373134326,0.0,0.1717846754001454,0.0,0.00417910447761194,0.013697228144989339,0.05373134328358209,0.2571428571428572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
140-209,DefaultMessageBuilder.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\pacman\pacman\DefaultMessageBuilder.java,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0-69,DefaultMQFactory.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\pacman\pacman\DefaultMQFactory.java,0.07256554307116105,0.00046816479400749064,0.03125072463563496,0.0,0.0028089887640449437,0.013824237560192616,0.07420411985018727,0.014285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
70-139,DefaultMQFactory.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\pacman\pacman\DefaultMQFactory.java,0.07667731629392971,0.0012779552715654952,0.141272356609837,0.007301821955867854,0.0025559105431309905,0.013655864901871291,0.3124600638977636,0.1,0.014285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
140-209,DefaultMQFactory.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\pacman\pacman\DefaultMQFactory.java,0.0748502994011976,0.0023952095808383233,0.09281437125748503,0.08253577734979786,0.0023952095808383233,0.013695466210436269,0.10958083832335329,0.0,0.15714285714285717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
210-279,DefaultMQFactory.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\pacman\pacman\DefaultMQFactory.java,0.09734513274336283,0.0,0.12389380530973451,0.0,0.017699115044247787,0.0920353982300885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0-69,DefaultMQReceiver.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\pacman\pacman\DefaultMQReceiver.java,0.07300771208226221,0.0,0.033419023136246784,0.0,0.003084832904884319,0.013778920308483291,0.15347043701799487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
70-139,DefaultMQReceiver.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\pacman\pacman\DefaultMQReceiver.java,0.06056527590847914,0.0033647375504710633,0.11528064946255806,0.043095542612015,0.0033647375504710633,0.013622380311478562,0.05837819650067295,0.05714285714285714,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
140-209,DefaultMQReceiver.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\pacman\pacman\DefaultMQReceiver.java,0.06882591093117409,0.004858299595141701,0.16124967571237206,0.030565549954712605,0.0032388663967611335,0.013487565066512436,0.060526315789473685,0.1142857142857143,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
210-279,DefaultMQReceiver.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\pacman\pacman\DefaultMQReceiver.java,0.07325049051667756,0.007848266841072597,0.17333265390503172,0.2362257478899652,0.0013080444735120995,0.013641035223769037,0.0,0.08571428571428572,0.15714285714285717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
280-349,DefaultMQReceiver.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\pacman\pacman\DefaultMQReceiver.java,0.050666666666666665,0.004,0.24819451187897185,0.0796994054605847,0.0,0.02572972972972973,0.034666666666666665,0.10810810810810811,0.10810810810810811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0-69,Environment.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\pacman\pacman\Environment.java,0.08395802098950525,0.0,0.045338715464377816,0.0009995002498750624,0.0069965017491254375,0.013793103448275864,0.1475512243878061,0.04285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
70-139,Environment.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\pacman\pacman\Environment.java,0.0959079283887468,0.00319693094629156,0.18736727088618718,0.0,0.005115089514066497,0.01365546218487395,0.07864450127877237,0.2571428571428572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
140-209,Environment.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\pacman\pacman\Environment.java,0.09401709401709402,0.008547008547008548,0.1861917070644501,0.12766695141228107,0.008547008547008548,0.09230769230769231,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0-69,ExternalTool.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\pacman\pacman\ExternalTool.java,0.09817813765182186,0.0020242914979757085,0.08066287399365489,0.004554655870445344,0.0020242914979757085,0.01378687102371313,0.2958839406207827,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
70-139,ExternalTool.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\pacman\pacman\ExternalTool.java,0.08142777467930842,0.008365867261572783,0.23014715398461894,0.0050195203569436695,0.0005577244841048522,0.013735957294239504,0.2930842163970998,0.2428571428571429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
140-209,ExternalTool.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\pacman\pacman\ExternalTool.java,0.07611548556430446,0.0,0.14311082344606862,0.03625776246324342,0.0,0.03593781546537452,0.27034120734908135,0.07692307692307693,0.038461538461538464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0-69,FeedbackMessage.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\pacman\pacman\FeedbackMessage.java,0.11238720262510254,0.0,0.051132943407352645,0.0,0.006562756357670222,0.015586546349466776,0.10035548263604047,0.06557377049180328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0-69,FileController.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\pacman\pacman\FileController.java,0.08296164139161463,0.0,0.05953070369551057,0.0,0.0026761819803746653,0.013846055817509877,0.06824264049955397,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
70-139,FileController.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\pacman\pacman\FileController.java,0.09257075471698113,0.0011792452830188679,0.1800393963850518,0.0,0.0005896226415094339,0.013704514824797844,0.972877358490566,0.22857142857142862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
140-209,FileController.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\pacman\pacman\FileController.java,0.06656804733727811,0.0073964497041420114,0.0913995240530481,0.16678529103537276,0.0029585798816568047,0.03561253561253561,0.0,0.037037037037037035,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0-69,FileHelper.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\pacman\pacman\FileHelper.java,0.08383894098179813,0.0011031439602868175,0.04313908769742899,0.0011031439602868175,0.0027578599007170436,0.013742021905287212,0.10797021511307225,0.05714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
70-139,FileHelper.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\pacman\pacman\FileHelper.java,0.10815450643776824,0.0068669527896995704,0.2033017174526024,0.0,0.0008583690987124463,0.013439607602697731,0.08025751072961373,0.20000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
140-209,FileHelper.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\pacman\pacman\FileHelper.java,0.10882604970008569,0.003427592116538132,0.15555818845937255,0.0,0.0,0.01344105765699596,0.08654670094258783,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
210-279,FileHelper.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\pacman\pacman\FileHelper.java,0.08556499020248204,0.001959503592423253,0.09156582483370623,0.059301704142428815,0.0006531678641410843,0.013641877391060932,0.07881558893969083,0.014285714285714285,0.14285714285714288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
280-349,FileHelper.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\pacman\pacman\FileHelper.java,0.05704697986577181,0.006711409395973154,0.17162313212222258,0.1884199432208916,0.0016778523489932886,0.01671965147768751,0.0,0.05263157894736842,0.2982456140350877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0-69,FileHelperTest.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\pacman\pacman\FileHelperTest.java,0.08517520215633423,0.0026954177897574125,0.06192836400830203,0.0,0.003234501347708895,0.013754331921447826,0.11410601976639712,0.08571428571428572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
70-139,FileHelperTest.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\pacman\pacman\FileHelperTest.java,0.049773755656108594,0.0009049773755656109,0.15342662421198777,0.0,0.0027149321266968325,0.020390873206893232,0.07963800904977375,0.23404255319148937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0-69,FlvSplitStep.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\pacman\pacman\FlvSplitStep.java,0.07763221737020863,0.001455604075691412,0.09371357729445677,0.0009704027171276079,0.003396409509946628,0.013807444375129964,0.12162380721332686,0.1285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
70-139,FlvSplitStep.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\pacman\pacman\FlvSplitStep.java,0.08695652173913043,0.0,0.13565399554981913,0.0,0.00966183574879227,0.04805491990846682,0.5217391304347826,0.10526315789473684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0-69,IAppSvrEventListener.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\pacman\pacman\IAppSvrEventListener.java,0.12349639133921411,0.0,0.028067361668003207,0.0,0.0016038492381716118,0.015878107457898957,0.13084736701416733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0-69,IdGenerator.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\pacman\pacman\IdGenerator.java,0.10601427115188583,0.0020387359836901123,0.03160040774719674,0.045849228076692866,0.004077471967380225,0.02122550685241817,0.29255861365953106,0.0,0.11111111111111112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0-69,ILog.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\pacman\pacman\ILog.java,0.1383363471971067,0.0,0.039783001808318265,0.0,0.0027124773960217,0.013394471712735728,0.09459764918625678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0-69,IMediainfoDAO.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\pacman\pacman\IMediainfoDAO.java,0.12073732718894009,0.0,0.025806451612903226,0.0,0.0027649769585253456,0.016335610996345146,0.11321044546850997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0-69,IMQFactory.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\pacman\pacman\IMQFactory.java,0.12404712404712405,0.002079002079002079,0.026334026334026334,0.0,0.000693000693000693,0.015447208995596092,0.12855162855162855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0-69,IMQListener.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\pacman\pacman\IMQListener.java,0.12,0.0,0.02468085106382979,0.0,0.00425531914893617,0.016112513523260007,0.12184397163120567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0-69,IMQSender.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\pacman\pacman\IMQSender.java,0.13515358361774743,0.0013651877133105802,0.028668941979522185,0.0,0.0027303754266211604,0.013612871769868357,0.12298065984072809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
