Row Range,File Name,File Path,Whitespace Ratio,Statement Words,Tabs,Underscores,Empty Lines,Mean Line Length,Mean Comment Length,1,2,3,4,5,6,7,8,9,10,Written
0-49,NiMingDemo.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\chao420456\master\NiMingDemo.java,0.16437098255280075,0.005509641873278237,0.08907254361799816,0.0009182736455463728,0.0027548209366391185,0.019100091827364555,0.2265840220385675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
50-99,NiMingDemo.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\chao420456\master\NiMingDemo.java,0.0,0.0,0.15789473684210525,0.0,0.05263157894736842,0.15789473684210525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0-49,ObjectStreamDemo.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\chao420456\master\ObjectStreamDemo.java,0.0686456400742115,0.0,0.045454545454545456,0.044654692828282244,0.00463821892393321,0.02182071175577669,0.35667903525046385,0.0,0.11363636363636365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0-49,OperatorTest.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\chao420456\master\OperatorTest.java,0.10359869138495092,0.0,0.08287895310796074,0.008832483531409707,0.007633587786259542,0.018931297709923665,0.30788804071246817,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
50-99,OperatorTest.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\chao420456\master\OperatorTest.java,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0-49,OutputStreamWriterDemo.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\chao420456\master\OutputStreamWriterDemo.java,0.08527131782945736,0.0,0.050387596899224806,0.024507755143714036,0.007751937984496124,0.019050387596899226,0.39244186046511625,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
50-99,OutputStreamWriterDemo.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\chao420456\master\OutputStreamWriterDemo.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0-49,PeopleDemo.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\chao420456\master\PeopleDemo.java,0.08985507246376812,0.0,0.06106511901972569,0.015401943401837648,0.017391304347826087,0.018579710144927538,1.0,0.02,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
50-99,PeopleDemo.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\chao420456\master\PeopleDemo.java,0.06439393939393939,0.0,0.045454545454545456,0.04040724024100199,0.013888888888888888,0.018762626262626262,0.9987373737373737,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
100-149,PeopleDemo.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\chao420456\master\PeopleDemo.java,0.05549626467449306,0.0,0.052294557097118465,0.07845797382714637,0.010672358591248666,0.018954108858057633,1.0,0.0,0.19999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
150-199,PeopleDemo.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\chao420456\master\PeopleDemo.java,0.027210884353741496,0.0,0.06462585034013606,0.20365299197567382,0.006802721088435374,0.07378335949764521,0.0,0.0,0.5384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0-49,Person.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\chao420456\master\Person.java,0.08892355694227769,0.0,0.028861154446177848,0.0015600624024961,0.0046801872074883,0.01923556942277691,0.4247269890795632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
50-99,Person.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\chao420456\master\Person.java,0.10309278350515463,0.0,0.09410224338838713,0.011750789849273247,0.01804123711340206,0.028753221649484535,0.0,0.03125,0.03125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0-49,PersonDemo.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\chao420456\master\PersonDemo.java,0.033707865168539325,0.0,0.10112359550561797,0.0,0.011235955056179775,0.018426966292134833,0.49919743178170145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
50-99,PersonDemo.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\chao420456\master\PersonDemo.java,0.07386363636363637,0.0,0.06568056697756494,0.03147595990347374,0.015625,0.018607954545454546,0.7130681818181818,0.02,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
100-149,PersonDemo.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\chao420456\master\PersonDemo.java,0.046857142857142854,0.0,0.054857142857142854,0.10602417928471107,0.009142857142857144,0.019714285714285715,0.9965714285714286,0.0,0.2708333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0-49,PhoneDemo.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\chao420456\master\PhoneDemo.java,0.05955334987593052,0.0,0.05334987593052109,0.01647461000259568,0.00620347394540943,0.01878411910669975,0.4993796526054591,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
50-99,PhoneDemo.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\chao420456\master\PhoneDemo.java,0.055944055944055944,0.0,0.0979020979020979,0.1313869123116273,0.0,0.1048951048951049,0.4195804195804196,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0-49,PokerDemo.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\chao420456\master\PokerDemo.java,0.09148936170212765,0.002127659574468085,0.07127659574468086,0.08385079075986894,0.00851063829787234,0.01895744680851064,0.39148936170212767,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
50-99,PokerDemo.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\chao420456\master\PokerDemo.java,0.09617486338797815,0.013114754098360656,0.09301708447132183,0.3475729596616239,0.003278688524590164,0.02525165372447512,0.9967213114754099,0.02631578947368421,0.526315789473684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0-49,PropertiesDemo2.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\chao420456\master\PropertiesDemo2.java,0.08917682926829268,0.0007621951219512195,0.036585365853658534,0.05321486903334035,0.004573170731707317,0.020087017276422765,0.4424542682926829,0.0,0.10416666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0-49,PropertiesDemo3.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\chao420456\master\PropertiesDemo3.java,0.07929515418502203,0.0,0.04581497797356828,0.075756689091796,0.003524229074889868,0.01997063142437592,0.37841409691629957,0.0,0.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0-49,PropertiesTest.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\chao420456\master\PropertiesTest.java,0.07083333333333333,0.0020833333333333333,0.065625,0.07725270181101682,0.004166666666666667,0.019813368055555555,0.3453125,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0-49,PropertiesTest2.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\chao420456\master\PropertiesTest2.java,0.06768350810295519,0.0019065776930409914,0.06196377502383222,0.09908168636112855,0.004766444232602479,0.019065776930409915,0.3684461391801716,0.0,0.19999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0-49,RandomAccessFileDemo.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\chao420456\master\RandomAccessFileDemo.java,0.05027932960893855,0.0,0.04389465283320032,0.0785212921807896,0.007182761372705506,0.019217877094972066,0.39664804469273746,0.0,0.19999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
50-99,RandomAccessFileDemo.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\chao420456\master\RandomAccessFileDemo.java,0.012048192771084338,0.0,0.10240963855421686,0.1795538772570856,0.012048192771084338,0.07136237256719184,0.7289156626506024,0.0,0.46153846153846156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0-49,RegexDemo.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\chao420456\master\RegexDemo.java,0.09749303621169916,0.0,0.06406685236768803,0.0009285051067780873,0.0064995357474466105,0.019090064995357474,0.4266480965645311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
50-99,RegexDemo.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\chao420456\master\RegexDemo.java,0.03076923076923077,0.015384615384615385,0.12307692307692308,0.17406650736847137,0.0,0.12967032967032968,0.0,0.0,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0-49,RegexTest.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\chao420456\master\RegexTest.java,0.10568181818181818,0.004545454545454545,0.09146768489089499,0.09682343420680105,0.006818181818181818,0.02016441005802708,0.4323863636363636,0.0425531914893617,0.14893617021276595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0-49,StringBufferTest2.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\chao420456\master\StringBufferTest2.java,0.12473572938689217,0.0021141649048625794,0.0507399577167019,0.009038527996476968,0.007399577167019027,0.01896405919661734,0.43446088794926,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
50-99,StringBufferTest2.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\chao420456\master\StringBufferTest2.java,0.060810810810810814,0.0,0.07432432432432433,0.04679890434025916,0.0,0.11908783783783784,0.39864864864864863,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0-49,StringBufferTest3.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\chao420456\master\StringBufferTest3.java,0.12475633528265107,0.003898635477582846,0.043859649122807015,0.008937156226069354,0.00682261208576998,0.0190448343079922,0.44005847953216376,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
50-99,StringBufferTest3.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\chao420456\master\StringBufferTest3.java,0.09187279151943463,0.007067137809187279,0.08833922261484099,0.04850086399460925,0.0035335689045936395,0.05918727915194346,0.9929328621908127,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0-49,StringDemo.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\chao420456\master\StringDemo.java,0.05717488789237668,0.0,0.043721973094170405,0.051065801467294676,0.007847533632286996,0.020642425424059273,0.3413677130044843,0.0,0.13043478260869565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0-49,StringTest.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\chao420456\master\StringTest.java,0.09492988133764833,0.003236245954692557,0.08000915808815656,0.07113997914970034,0.007551240560949299,0.019777058612010068,0.34250269687162893,0.041666666666666664,0.14583333333333331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0-49,StringTest3.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\chao420456\master\StringTest3.java,0.07019438444924406,0.0010799136069114472,0.0663392902122496,0.04101611603213717,0.0064794816414686825,0.02333666965179371,0.3390928725701944,0.024390243902439025,0.07317073170731708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0-49,SystemInDemo.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\chao420456\master\SystemInDemo.java,0.0700589970501475,0.0,0.04793510324483776,0.03289653672855462,0.004424778761061947,0.019277286135693215,0.42293510324483774,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
50-99,SystemInDemo.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\chao420456\master\SystemInDemo.java,0.04669260700389105,0.0,0.06614785992217899,0.09218541355422524,0.007782101167315175,0.07333133792277761,0.2918287937743191,0.0,0.23076923076923078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0-49,SystemOutDemo.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\chao420456\master\SystemOutDemo.java,0.06808510638297872,0.0,0.05793450181264609,0.01676928542121398,0.005957446808510639,0.01957446808510638,0.42638297872340425,0.02040816326530612,0.04081632653061224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0-49,TeacherDemo.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\chao420456\master\TeacherDemo.java,0.07623318385650224,0.0,0.06872743136131274,0.01551603249229629,0.016442451420029897,0.018535127055306428,0.2234678624813154,0.02,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
50-99,TeacherDemo.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\chao420456\master\TeacherDemo.java,0.025302530253025302,0.0,0.052805280528052806,0.14458138501535595,0.005500550055005501,0.026708226378193374,0.9295929592959296,0.0,0.3611111111111112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0-49,TextDemo2.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\chao420456\master\TextDemo2.java,0.06466302367941712,0.0,0.04644808743169399,0.0656503512435038,0.004553734061930784,0.019107468123861566,0.26730418943533696,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
50-99,TextDemo2.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\chao420456\master\TextDemo2.java,0.06886792452830189,0.0047169811320754715,0.19363425836181133,0.19384637200947566,0.0037735849056603774,0.019075471698113206,0.9867924528301887,0.02,0.25999999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
100-149,TextDemo2.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\chao420456\master\TextDemo2.java,0.032679738562091505,0.0,0.29411764705882354,0.08163150288112726,0.006535947712418301,0.06535947712418301,0.24183006535947713,0.0,0.21428571428571427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0-49,ThreadGroupRunnableDemo.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\chao420456\master\ThreadGroupRunnableDemo.java,0.08401305057096248,0.0008156606851549756,0.03915171288743882,0.008415514485177225,0.008156606851549755,0.019200652528548124,0.4563621533442088,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
50-99,ThreadGroupRunnableDemo.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\chao420456\master\ThreadGroupRunnableDemo.java,0.05596107055961071,0.0,0.051094890510948905,0.06653325816942604,0.012165450121654502,0.026595025682616923,0.9963503649635036,0.0,0.16666666666666669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0-49,TimerDemo2.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\chao420456\master\TimerDemo2.java,0.08064516129032258,0.0,0.06149193548387097,0.02655771517775435,0.006048387096774193,0.020289979409746056,0.3689516129032258,0.0,0.0425531914893617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0-49,TreeMapTest.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\chao420456\master\TreeMapTest.java,0.07439613526570048,0.003864734299516908,0.09206373013532176,0.10195821103380028,0.007729468599033816,0.019053140096618355,0.4178743961352657,0.02,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
50-99,TreeMapTest.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\chao420456\master\TreeMapTest.java,0.043478260869565216,0.0,0.13923125823706645,0.0,0.014492753623188406,0.15458937198067632,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0-49,TreeSetDemo2.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\chao420456\master\TreeSetDemo2.java,0.08780487804878048,0.000975609756097561,0.0612566306335382,0.08203905576558064,0.005853658536585366,0.01904390243902439,0.44,0.0,0.19999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0-49,UserDaoImpl.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\chao420456\master\UserDaoImpl.java,0.2723823975720789,0.0015174506828528073,0.022771660378947636,0.033922199471036925,0.004552352048558422,0.019256449165402124,0.07928679817905918,0.06,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
50-99,UserDaoImpl.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\chao420456\master\UserDaoImpl.java,0.48125755743651755,0.0024183796856106408,0.023038039037034844,0.09675918728566754,0.0012091898428053204,0.029130482576673628,0.0,0.06060606060606061,0.24242424242424243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0-49,WhileDemo.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\chao420456\master\WhileDemo.java,0.043548387096774194,0.020967741935483872,0.14193548387096774,0.0,0.008064516129032258,0.018419354838709677,0.4491935483870968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
50-99,WhileDemo.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\chao420456\master\WhileDemo.java,0.08745247148288973,0.013307984790874524,0.15849020211778517,0.09209144365152674,0.009505703422053232,0.02517726852327613,0.8041825095057035,0.02702702702702703,0.08108108108108109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0-49,Bill.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\newweb\newweb\Bill.java,0.05785123966942149,0.006611570247933884,0.07249084323814176,0.0008264462809917355,0.004132231404958678,0.019190082644628098,0.0,0.12000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
50-99,Bill.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\newweb\newweb\Bill.java,0.07068366164542295,0.0,0.13263553967070185,0.0,0.0,0.01886442641946698,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
100-149,Bill.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\newweb\newweb\Bill.java,0.05872756933115824,0.009787928221859706,0.10699910174090238,0.0,0.0,0.03175638934203371,0.0,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0-49,BillDaoImp.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\newweb\newweb\BillDaoImp.java,0.04766355140186916,0.0,0.082607575019038,0.0,0.008411214953271028,0.019084112149532713,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
50-99,BillDaoImp.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\newweb\newweb\BillDaoImp.java,0.06365614798694233,0.002176278563656148,0.17145658657969712,0.002176278563656148,0.002176278563656148,0.019466811751904244,0.0,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
100-149,BillDaoImp.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\newweb\newweb\BillDaoImp.java,0.07851239669421488,0.002066115702479339,0.19056845718777798,0.002066115702479339,0.002066115702479339,0.04067665289256198,0.0,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0-49,BillService.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\newweb\newweb\BillService.java,0.05835010060362173,0.0030181086519114686,0.03696356350665531,0.0,0.01609657947686117,0.02029196455327711,0.06338028169014084,0.02127659574468085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0-49,BillServiceImp.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\newweb\newweb\BillServiceImp.java,0.041304347826086954,0.002173913043478261,0.0864263738546329,0.008565294583399918,0.005072463768115942,0.01928985507246377,0.0,0.14,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
50-99,BillServiceImp.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\newweb\newweb\BillServiceImp.java,0.06479625918503674,0.004008016032064128,0.1236252133810366,0.04116176897524516,0.0033400133600534404,0.019345357381429527,0.19438877755511022,0.14,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
100-149,BillServiceImp.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\newweb\newweb\BillServiceImp.java,0.055408970976253295,0.004617414248021108,0.15232122366469814,0.02426027762487138,0.002638522427440633,0.019353562005277044,0.0,0.23999999999999996,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
150-199,BillServiceImp.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\newweb\newweb\BillServiceImp.java,0.0546218487394958,0.0063025210084033615,0.37242281235828395,0.0,0.0,0.031241528869612362,0.9086134453781513,0.5483870967741933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0-49,Bxg.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\newweb\newweb\Bxg.java,0.054969879518072286,0.0,0.07584271905742947,0.0007530120481927711,0.0030120481927710845,0.019262048192771084,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
50-99,Bxg.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\newweb\newweb\Bxg.java,0.07472324723247233,0.0,0.16178398858150164,0.0,0.0,0.019095940959409592,0.0,0.27999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
100-149,Bxg.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\newweb\newweb\Bxg.java,0.06339712918660287,0.0,0.1441696821498885,0.0,0.0,0.024475524475524472,0.0,0.2051282051282051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0-49,BxgDaoImp.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\newweb\newweb\BxgDaoImp.java,0.05152224824355972,0.0,0.08065576590224952,0.00078064012490242,0.00702576112412178,0.01923497267759563,0.0,0.12000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
50-99,BxgDaoImp.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\newweb\newweb\BxgDaoImp.java,0.06622073578595318,0.0,0.18589493132042825,0.002006688963210702,0.0026755852842809363,0.019344481605351172,0.0,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
100-149,BxgDaoImp.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\newweb\newweb\BxgDaoImp.java,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0-49,BxgPriceCut.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\newweb\newweb\BxgPriceCut.java,0.051130776794493606,0.0,0.0972483176394718,0.0009832841691248771,0.0029498525073746312,0.01903638151425762,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
50-99,BxgPriceCut.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\newweb\newweb\BxgPriceCut.java,0.08620689655172414,0.0,0.12346545914326851,0.0,0.0,0.09224137931034482,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0-49,BxgPriceCutDaoImp.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\newweb\newweb\BxgPriceCutDaoImp.java,0.04717710750193349,0.0,0.10075347285868423,0.0007733952049497294,0.005413766434648105,0.019242072699149265,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
50-99,BxgPriceCutDaoImp.java,C:\Users\l-tipaek\Desktop\Research\NestedBigramsResearch\Data\GPT - Rewrite\Human Authors\newweb\newweb\BxgPriceCutDaoImp.java,0.06077348066298342,0.0,0.18093982208584902,0.0,0.0055248618784530384,0.0718232044198895,0.0,0.23076923076923078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
